"","X","alpha","birthdate","deathdate","index","locx","locy","mutation_rate","mutations","parent_index","proliferation_rate","norm_locx","norm_locy","sampled","cluster"
"594",1354,0.5,11.5,13.4583333333333,1354,497,489,0.2,"[0, 12, 47, 133, 162, 169, 249]",1217,1,-3.5,-13.5,FALSE,8
"595",1360,0.5,11.5416666666666,13.4583333333333,1360,508,492,0.2,"[2, 13]",1122,1,7.5,-10.5,TRUE,8
"596",1364,0.5,11.5416666666666,13.4583333333333,1364,495,489,0.2,"[0, 14, 65, 114, 154]",1137,1,-5.5,-13.5,FALSE,4
"597",1368,0.5,11.5416666666666,13.4583333333333,1368,486,503,0.2,"[0, 1, 4, 10, 75, 206, 262]",1277,1,-14.5,0.5,TRUE,10
"598",1369,0.5,11.5416666666666,13.4583333333333,1369,488,493,0.2,"[0, 14, 127, 188]",1002,1,-12.5,-9.5,FALSE,8
"599",1371,0.5,11.5416666666666,13.4583333333333,1371,511,493,0.2,"[2, 13, 30, 54, 82]",1213,1,10.5,-9.5,FALSE,8
"600",1374,0.5,11.5833333333333,13.4583333333333,1374,514,499,0.2,"[2, 13, 30, 54, 82, 116, 123, 226]",1293,1,13.5,-3.5,FALSE,8
"601",1375,0.5,11.5833333333333,13.4583333333333,1375,506,491,0.2,"[0, 12, 47, 92, 143, 156, 213]",1241,1,5.5,-11.5,FALSE,8
"602",1376,0.5,11.5833333333333,13.4583333333333,1376,505,490,0.2,"[0, 12, 47, 92, 143, 156, 213]",1241,1,4.5,-12.5,FALSE,8
"603",1378,0.5,11.5833333333333,13.4583333333333,1378,508,512,0.2,"[0, 1, 15, 20, 37, 120, 232]",1144,1,7.5,9.5,TRUE,7
"604",1380,0.5,11.5833333333333,13.4583333333333,1380,514,500,0.2,"[2, 13, 30, 54, 82, 116, 123]",1299,1,13.5,-2.5,FALSE,8
"605",1381,0.5,11.5833333333333,13.4583333333333,1381,490,511,0.2,"[0, 1, 5, 91, 153, 160]",1256,1,-10.5,8.5,FALSE,6
"606",1382,0.5,11.5833333333333,13.4583333333333,1382,490,510,0.2,"[0, 1, 5, 91, 153, 160]",1256,1,-10.5,7.5,FALSE,6
"607",1383,0.5,11.5833333333333,13.4583333333333,1383,493,489,0.2,"[0, 14, 65, 114, 154, 280]",1025,1,-7.5,-13.5,FALSE,4
"608",1384,0.5,11.5833333333333,13.4583333333333,1384,494,490,0.2,"[0, 14, 65, 114, 154, 281]",1025,1,-6.5,-12.5,FALSE,4
"609",1386,0.5,11.625,13.4583333333333,1386,499,519,0.2,"[0, 1, 15, 20, 37]",1357,1,-1.5,16.5,FALSE,7
"610",1387,0.5,11.625,13.4583333333333,1387,486,501,0.2,"[0, 1, 4, 10, 75, 261]",1275,1,-14.5,-1.5,FALSE,10
"611",1389,0.5,11.625,13.4583333333333,1389,496,487,0.2,"[0, 14, 65, 114, 154, 278]",1363,1,-4.5,-15.5,FALSE,4
"612",1392,0.5,11.625,13.4583333333333,1392,500,488,0.2,"[0, 12, 47, 133, 162, 169, 180, 211, 237, 241, 276]",1356,1,-0.5,-14.5,FALSE,8
"613",1393,0.5,11.625,13.4583333333333,1393,514,505,0.2,"[2, 40, 53, 62, 84, 175]",1155,1,13.5,2.5,FALSE,9
"614",1395,0.5,11.625,13.4583333333333,1395,488,512,0.2,"[0, 1, 5, 91, 153, 160]",1291,1,-12.5,9.5,FALSE,6
"615",1398,0.5,11.625,13.4583333333333,1398,503,517,0.2,"[0, 1, 15, 20, 37, 151, 172, 263]",1279,1,2.5,14.5,FALSE,7
"616",1400,0.5,11.625,13.4583333333333,1400,497,487,0.2,"[0, 12, 47, 133, 162, 169, 180, 211, 237]",1365,1,-3.5,-15.5,FALSE,8
"617",1401,0.5,11.625,13.4583333333333,1401,487,508,0.2,"[0, 1, 4, 10, 75]",863,1,-13.5,5.5,FALSE,10
"618",1402,0.5,11.625,13.4583333333333,1402,488,507,0.2,"[0, 1, 4, 10, 75]",863,1,-12.5,4.5,FALSE,10
"619",1403,0.5,11.6666666666666,13.4583333333333,1403,506,488,0.2,"[0, 12, 47, 92, 143, 156, 213]",1303,1,5.5,-14.5,FALSE,8
"620",1404,0.5,11.6666666666666,13.4583333333333,1404,505,489,0.2,"[0, 12, 47, 92, 143, 156, 213]",1303,1,4.5,-13.5,FALSE,8
"621",1410,0.5,11.7083333333333,13.4583333333333,1410,511,506,0.2,"[2, 40, 53, 62, 84, 142]",1328,1,10.5,3.5,FALSE,5
"622",1414,0.5,11.7083333333333,13.4583333333333,1414,486,505,0.2,"[0, 1, 4, 10, 75]",1251,1,-14.5,2.5,FALSE,10
"623",1419,0.5,11.7083333333333,13.4583333333333,1419,502,488,0.2,"[0, 12, 47, 92, 143, 156, 213]",1113,1,1.5,-14.5,FALSE,8
"624",1420,0.5,11.7083333333333,13.4583333333333,1420,501,489,0.2,"[0, 12, 47, 92, 143, 156, 213]",1113,1,0.5,-13.5,FALSE,8
"625",1421,0.5,11.75,13.4583333333333,1421,511,513,0.2,"[0, 1, 15, 20, 37, 167]",1075,1,10.5,10.5,FALSE,7
"626",1423,0.5,11.75,13.4583333333333,1423,510,507,0.2,"[2, 40, 53, 62, 84, 142]",773,1,9.5,4.5,TRUE,5
"627",1424,0.5,11.75,13.4583333333333,1424,509,506,0.2,"[2, 40, 53, 62, 84, 142, 287]",773,1,8.5,3.5,FALSE,5
"628",1426,0.5,11.75,13.4583333333333,1426,511,494,0.2,"[2, 13, 30, 54, 82, 116, 123, 228]",1312,1,10.5,-8.5,FALSE,8
"629",1430,0.5,11.7916666666666,13.4583333333333,1430,510,515,0.2,"[0, 1, 15, 20, 37, 167, 289]",1145,1,9.5,12.5,FALSE,7
"630",1431,0.5,11.7916666666666,13.4583333333333,1431,485,500,0.2,"[0, 1, 4, 10, 75, 261, 290]",1388,1,-15.5,-2.5,FALSE,10
"631",1433,0.5,11.7916666666666,13.4583333333333,1433,509,509,0.2,"[0, 1, 15, 20, 37, 67, 100, 121]",1236,1,8.5,6.5,FALSE,7
"632",1434,0.5,11.7916666666666,13.4583333333333,1434,508,508,0.2,"[0, 1, 15, 20, 37, 67, 100, 121]",1236,1,7.5,5.5,FALSE,7
"633",1435,0.5,11.7916666666666,13.4583333333333,1435,508,491,0.2,"[2, 13, 291]",1150,1,7.5,-11.5,FALSE,8
"634",1436,0.5,11.7916666666666,13.4583333333333,1436,509,492,0.2,"[2, 13]",1150,1,8.5,-10.5,FALSE,8
"635",1437,0.5,11.7916666666666,13.4583333333333,1437,509,510,0.2,"[0, 1, 15, 20, 37, 67, 100, 121, 177]",1351,1,8.5,7.5,FALSE,7
"636",1438,0.5,11.7916666666666,13.4583333333333,1438,508,510,0.2,"[0, 1, 15, 20, 37, 67, 100, 121, 177]",1351,1,7.5,7.5,FALSE,7
"637",1440,0.5,11.7916666666666,13.4583333333333,1440,488,511,0.2,"[0, 1, 5, 91, 153, 160]",1396,1,-12.5,8.5,FALSE,6
"638",1441,0.5,11.7916666666666,13.4583333333333,1441,510,513,0.2,"[0, 1, 15, 20, 37, 167]",1146,1,9.5,10.5,FALSE,7
"639",1442,0.5,11.7916666666666,13.4583333333333,1442,509,514,0.2,"[0, 1, 15, 20, 37, 167]",1146,1,8.5,11.5,FALSE,7
"640",1443,0.5,11.8333333333333,13.4583333333333,1443,508,515,0.2,"[0, 1, 15, 20, 37, 167]",1262,1,7.5,12.5,FALSE,7
"641",1444,0.5,11.8333333333333,13.4583333333333,1444,508,514,0.2,"[0, 1, 15, 20, 37, 167]",1262,1,7.5,11.5,FALSE,7
"642",1447,0.5,11.8333333333333,13.4583333333333,1447,510,512,0.2,"[0, 1, 15, 20, 37, 167]",1261,1,9.5,9.5,FALSE,7
"643",1448,0.5,11.8333333333333,13.4583333333333,1448,509,513,0.2,"[0, 1, 15, 20, 37, 167]",1261,1,8.5,10.5,FALSE,7
"644",1449,0.5,11.8333333333333,13.4583333333333,1449,492,490,0.2,"[0, 14, 65, 186, 250]",1337,1,-8.5,-12.5,FALSE,4
"645",1450,0.5,11.8333333333333,13.4583333333333,1450,493,490,0.2,"[0, 14, 65, 186, 250, 292]",1337,1,-7.5,-12.5,FALSE,4
"646",1451,0.5,11.8333333333333,13.4583333333333,1451,515,496,0.2,"[2, 13, 30, 54, 82, 116, 123, 293]",1181,1,14.5,-6.5,FALSE,8
"647",1456,0.5,11.875,13.4583333333333,1456,494,517,0.2,"[0, 1, 15, 20, 37, 138, 183, 267, 294]",1298,1,-6.5,14.5,FALSE,7
"648",1458,0.5,11.875,13.4583333333333,1458,501,518,0.2,"[0, 1, 15, 20, 37, 201]",1257,1,0.5,15.5,FALSE,7
"649",1459,0.5,11.875,13.4583333333333,1459,496,519,0.2,"[0, 1, 15, 20, 37, 138, 183, 272]",1339,1,-4.5,16.5,FALSE,7
"650",1461,0.5,11.875,13.4583333333333,1461,485,501,0.2,"[0, 1, 4, 10, 75, 261]",1432,1,-15.5,-1.5,TRUE,10
"651",1462,0.5,11.875,13.4583333333333,1462,486,500,0.2,"[0, 1, 4, 10, 75, 261, 295]",1432,1,-14.5,-2.5,FALSE,10
"652",1465,0.5,11.9166666666666,13.4583333333333,1465,511,508,0.2,"[0, 1, 15, 20, 37, 67, 100, 121, 255, 296]",1331,1,10.5,5.5,FALSE,7
"653",1466,0.5,11.9166666666666,13.4583333333333,1466,510,509,0.2,"[0, 1, 15, 20, 37, 67, 100, 121, 255]",1331,1,9.5,6.5,FALSE,7
"654",1470,0.5,11.9166666666666,13.4583333333333,1470,510,493,0.2,"[2, 13, 30, 54, 82, 279]",1372,1,9.5,-9.5,FALSE,8
"655",1472,0.5,11.9166666666666,13.4583333333333,1472,493,518,0.2,"[0, 1, 15, 20, 37, 138, 183]",1259,1,-7.5,15.5,FALSE,7
"656",1474,0.5,11.9583333333333,13.4583333333333,1474,505,517,0.2,"[0, 1, 15, 20, 37, 125, 131, 283]",1411,1,4.5,14.5,FALSE,7
"657",1476,0.5,11.9583333333333,13.4583333333333,1476,512,507,0.2,"[2, 40, 53, 62, 84, 142, 270]",1327,1,11.5,4.5,FALSE,5
"658",1479,0.5,11.9583333333333,13.4583333333333,1479,509,515,0.2,"[0, 1, 15, 20, 37, 167]",1422,1,8.5,12.5,FALSE,7
"659",1481,0.5,11.9583333333333,13.4583333333333,1481,487,509,0.2,"[0, 1, 5, 91, 153, 164]",1428,1,-13.5,6.5,FALSE,1
"660",1482,0.5,11.9583333333333,13.4583333333333,1482,488,509,0.2,"[0, 1, 5, 91, 153, 164]",1428,1,-12.5,6.5,FALSE,1
"661",1484,0.5,11.9583333333333,13.4583333333333,1484,511,492,0.2,"[2, 13, 30, 54, 82, 279, 300]",1469,1,10.5,-10.5,FALSE,8
"662",1486,0.5,11.9583333333333,13.4583333333333,1486,485,505,0.2,"[0, 1, 4, 10, 75, 284]",1413,1,-15.5,2.5,FALSE,10
"663",1487,0.5,12,13.4583333333333,1487,494,488,0.2,"[0, 14, 65, 114, 154, 203, 302]",1177,1,-6.5,-14.5,FALSE,4
"664",1488,0.5,12,13.4583333333333,1488,494,489,0.2,"[0, 14, 65, 114, 154, 203]",1177,1,-6.5,-13.5,FALSE,4
"665",1489,0.5,12,13.4583333333333,1489,511,509,0.2,"[2, 40, 53, 62, 84, 142]",1477,1,10.5,6.5,FALSE,5
"666",1490,0.5,12,13.4583333333333,1490,510,508,0.2,"[2, 40, 53, 62, 84, 142]",1477,1,9.5,5.5,FALSE,5
"667",1492,0.5,12,13.4583333333333,1492,495,518,0.2,"[0, 1, 15, 20, 37, 138, 183]",1253,1,-5.5,15.5,FALSE,7
"668",1493,0.5,12,13.4583333333333,1493,505,487,0.2,"[0, 12, 47, 92, 143, 156, 213, 273, 297]",1468,1,4.5,-15.5,FALSE,8
"669",1494,0.5,12,13.4583333333333,1494,505,488,0.2,"[0, 12, 47, 92, 143, 156, 213, 273, 297]",1468,1,4.5,-14.5,FALSE,8
"670",1496,0.5,12,13.4583333333333,1496,509,511,0.2,"[0, 1, 15, 20, 37, 120, 232]",1377,1,8.5,8.5,FALSE,7
"671",1498,0.5,12,13.4583333333333,1498,512,496,0.2,"[2, 13, 30, 54, 82, 116, 123, 303]",1184,1,11.5,-6.5,FALSE,8
"672",1500,0.5,12,13.4583333333333,1500,493,515,0.2,"[0, 1, 34, 129, 148, 155, 198, 304]",1088,1,-7.5,12.5,FALSE,7
"673",1503,0.5,12,13.4583333333333,1503,506,517,0.2,"[0, 1, 15, 20, 37, 125, 131, 306]",1412,1,5.5,14.5,FALSE,7
"674",1504,0.5,12,13.4583333333333,1504,505,516,0.2,"[0, 1, 15, 20, 37, 125, 131]",1412,1,4.5,13.5,FALSE,7
"675",1505,0.5,12.0416666666666,13.4583333333333,1505,485,502,0.2,"[0, 1, 4, 10, 75, 204]",1325,1,-15.5,-0.5,FALSE,10
"676",1506,0.5,12.0416666666666,13.4583333333333,1506,486,502,0.2,"[0, 1, 4, 10, 75, 204, 307]",1325,1,-14.5,-0.5,FALSE,10
"677",1510,0.5,12.0416666666666,13.4583333333333,1510,510,492,0.2,"[2, 13, 234, 309]",1336,1,9.5,-10.5,FALSE,8
"678",1511,0.5,12.0416666666666,13.4583333333333,1511,493,517,0.2,"[0, 1, 34, 129, 148, 155, 198]",1499,1,-7.5,14.5,FALSE,7
"679",1512,0.5,12.0416666666666,13.4583333333333,1512,493,516,0.2,"[0, 1, 34, 129, 148, 155, 198]",1499,1,-7.5,13.5,FALSE,7
"680",1514,0.5,12.0833333333333,13.4583333333333,1514,500,518,0.2,"[0, 1, 15, 20, 37, 200]",1195,1,-0.5,15.5,TRUE,7
"681",1516,0.5,12.0833333333333,13.4583333333333,1516,513,503,0.2,"[2, 40, 53, 62, 103, 110, 310]",1446,1,12.5,0.5,FALSE,2
"682",1519,0.5,12.125,13.4583333333333,1519,514,504,0.2,"[2, 40, 53, 62, 84, 175, 311]",1175,1,13.5,1.5,FALSE,9
"683",1520,0.5,12.125,13.4583333333333,1520,513,505,0.2,"[2, 40, 53, 62, 84, 175]",1175,1,12.5,2.5,FALSE,9
"684",1522,0.5,12.125,13.4583333333333,1522,492,515,0.2,"[0, 1, 34, 129, 148, 155, 198]",1454,1,-8.5,12.5,FALSE,7
"685",1524,0.5,12.125,13.4583333333333,1524,512,491,0.2,"[2, 13, 30, 54, 82, 279]",1483,1,11.5,-11.5,FALSE,8
"686",1525,0.5,12.125,13.4583333333333,1525,498,519,0.2,"[0, 1, 15, 20, 37]",1358,1,-2.5,16.5,FALSE,7
"687",1526,0.5,12.125,13.4583333333333,1526,499,518,0.2,"[0, 1, 15, 20, 37]",1358,1,-1.5,15.5,FALSE,7
"688",1528,0.5,12.125,13.4583333333333,1528,486,504,0.2,"[0, 1, 4, 10, 75, 244, 312]",1199,1,-14.5,1.5,FALSE,10
"689",1530,0.5,12.125,13.4583333333333,1530,487,500,0.2,"[0, 1, 4, 10, 75]",1296,1,-13.5,-2.5,FALSE,10
"690",1532,0.5,12.125,13.4583333333333,1532,496,518,0.2,"[0, 1, 15, 20, 37, 138, 183, 272]",1460,1,-4.5,15.5,FALSE,7
"691",1534,0.5,12.1666666666666,13.4583333333333,1534,507,491,0.2,"[0, 150, 260]",1305,1,6.5,-11.5,FALSE,3
"692",1536,0.5,12.1666666666666,13.4583333333333,1536,502,519,0.2,"[0, 1, 15, 20, 37, 201]",1457,1,1.5,16.5,FALSE,7
"693",1537,0.5,12.1666666666666,13.4583333333333,1537,490,490,0.2,"[0, 14, 65, 83, 209, 265]",1284,1,-10.5,-12.5,FALSE,4
"694",1538,0.5,12.1666666666666,13.4583333333333,1538,491,491,0.2,"[0, 14, 65, 83, 209, 265]",1284,1,-9.5,-11.5,FALSE,4
"695",1540,0.5,12.1666666666666,13.4583333333333,1540,504,517,0.2,"[0, 1, 15, 20, 37, 151, 172]",1269,1,3.5,14.5,FALSE,7
"696",1542,0.5,12.1666666666666,13.4583333333333,1542,500,486,0.2,"[0, 12, 47, 133, 162, 169, 180, 211, 237, 241]",1361,1,-0.5,-16.5,FALSE,8
"697",1544,0.5,12.1666666666666,13.4583333333333,1544,486,506,0.2,"[0, 1, 4, 10, 75]",1301,1,-14.5,3.5,FALSE,10
"698",1545,0.5,12.2083333333333,13.4583333333333,1545,514,494,0.2,"[2, 13, 30, 54, 82, 116, 123]",1497,1,13.5,-8.5,FALSE,8
"699",1552,0.5,12.2083333333333,13.4583333333333,1552,510,511,0.2,"[0, 1, 15, 20, 37, 120]",1243,1,9.5,8.5,FALSE,7
"700",1554,0.5,12.2083333333333,13.4583333333333,1554,485,503,0.2,"[0, 1, 4, 10, 75, 206, 262, 286, 308]",1508,1,-15.5,0.5,FALSE,10
"701",1555,0.5,12.2083333333333,13.4583333333333,1555,484,501,0.2,"[0, 1, 4, 10, 75, 206, 262, 286]",1507,1,-16.5,-1.5,FALSE,10
"702",1558,0.5,12.2083333333333,13.4583333333333,1558,504,487,0.2,"[0, 70, 182, 215, 266]",1289,1,3.5,-15.5,FALSE,8
"703",1559,0.5,12.25,13.4583333333333,1559,499,484,0.2,"[0, 12, 47, 133, 162, 169, 180, 211, 237, 241, 315]",1541,1,-1.5,-18.5,FALSE,8
"704",1563,0.5,12.25,13.4583333333333,1563,488,497,0.2,"[0, 14, 127, 188, 192]",1406,1,-12.5,-5.5,FALSE,8
"705",1564,0.5,12.25,13.4583333333333,1564,489,496,0.2,"[0, 14, 127, 188, 192]",1406,1,-11.5,-6.5,FALSE,8
"706",1566,0.5,12.25,13.4583333333333,1566,506,489,0.2,"[0, 150, 260, 305, 318]",1502,1,5.5,-13.5,FALSE,3
"707",1569,0.5,12.2916666666666,13.4583333333333,1569,499,487,0.2,"[0, 12, 47, 133, 162, 169, 180, 211, 237]",1366,1,-1.5,-15.5,FALSE,8
"708",1570,0.5,12.2916666666666,13.4583333333333,1570,498,488,0.2,"[0, 12, 47, 133, 162, 169, 180, 211, 237]",1366,1,-2.5,-14.5,FALSE,8
"709",1571,0.5,12.2916666666666,13.4583333333333,1571,491,517,0.2,"[0, 1, 34, 129, 148, 155, 198]",1453,1,-9.5,14.5,FALSE,7
"710",1572,0.5,12.2916666666666,13.4583333333333,1572,492,516,0.2,"[0, 1, 34, 129, 148, 155, 198, 319]",1453,1,-8.5,13.5,FALSE,7
"711",1574,0.5,12.2916666666666,13.4583333333333,1574,504,486,0.2,"[0, 70, 182, 215, 266, 320]",1557,1,3.5,-16.5,FALSE,8
"712",1575,0.5,12.2916666666666,13.4583333333333,1575,490,515,0.2,"[0, 1, 34, 129, 148, 155, 198]",1229,1,-10.5,12.5,FALSE,7
"713",1577,0.5,12.2916666666666,13.4583333333333,1577,511,515,0.2,"[0, 1, 15, 20, 37, 167]",1480,1,10.5,12.5,FALSE,7
"714",1578,0.5,12.2916666666666,13.4583333333333,1578,510,514,0.2,"[0, 1, 15, 20, 37, 167]",1480,1,9.5,11.5,FALSE,7
"715",1579,0.5,12.2916666666666,13.4583333333333,1579,504,519,0.2,"[0, 1, 15, 20, 37, 151, 172, 263, 321]",1568,1,3.5,16.5,FALSE,7
"716",1580,0.5,12.2916666666666,13.4583333333333,1580,503,518,0.2,"[0, 1, 15, 20, 37, 151, 172, 263]",1568,1,2.5,15.5,FALSE,7
"717",1584,0.5,12.3333333333333,13.4583333333333,1584,495,488,0.2,"[0, 14, 65, 114, 154, 278, 282]",1390,1,-5.5,-14.5,FALSE,4
"718",1586,0.5,12.3333333333333,13.4583333333333,1586,485,504,0.2,"[0, 1, 4, 10, 75, 244]",1527,1,-15.5,1.5,FALSE,10
"719",1588,0.5,12.3333333333333,13.4583333333333,1588,489,497,0.2,"[0, 14, 127, 144, 187, 253]",1223,1,-11.5,-5.5,FALSE,8
"720",1590,0.5,12.3333333333333,13.4583333333333,1590,484,503,0.2,"[0, 1, 4, 10, 75, 206, 262, 286, 308]",1553,1,-16.5,0.5,FALSE,10
"721",1591,0.5,12.3333333333333,13.4583333333333,1591,515,497,0.2,"[2, 13, 30, 54, 82, 116, 123]",1452,1,14.5,-5.5,FALSE,8
"722",1592,0.5,12.3333333333333,13.4583333333333,1592,514,497,0.2,"[2, 13, 30, 54, 82, 116, 123]",1452,1,13.5,-5.5,FALSE,8
"723",1593,0.5,12.375,13.4583333333333,1593,488,492,0.2,"[0, 14, 127]",1133,1,-12.5,-10.5,FALSE,8
"724",1594,0.5,12.375,13.4583333333333,1594,489,493,0.2,"[0, 14, 127, 326]",1133,1,-11.5,-9.5,FALSE,8
"725",1596,0.5,12.375,13.4583333333333,1596,494,518,0.2,"[0, 1, 15, 20, 37, 138, 183, 267]",1455,1,-6.5,15.5,FALSE,7
"726",1598,0.5,12.375,13.4583333333333,1598,504,488,0.2,"[0, 70, 182, 215]",1290,1,3.5,-14.5,FALSE,8
"727",1599,0.5,12.375,13.4583333333333,1599,495,486,0.2,"[0, 12, 47, 133, 162, 169, 180, 211, 237]",1399,1,-5.5,-16.5,FALSE,8
"728",1600,0.5,12.375,13.4583333333333,1600,496,486,0.2,"[0, 12, 47, 133, 162, 169, 180, 211, 237]",1399,1,-4.5,-16.5,FALSE,8
"729",1602,0.5,12.375,13.4583333333333,1602,487,511,0.2,"[0, 1, 5, 91, 153, 160]",1548,1,-13.5,8.5,FALSE,6
"730",1603,0.5,12.375,13.4583333333333,1603,513,501,0.2,"[2, 40, 53, 62, 103, 110, 328]",1053,1,12.5,-1.5,FALSE,2
"731",1604,0.5,12.375,13.4583333333333,1604,512,500,0.2,"[2, 40, 53, 62, 103, 110, 329]",1053,1,11.5,-2.5,FALSE,2
"732",1605,0.5,12.375,13.4583333333333,1605,486,507,0.2,"[0, 1, 4, 10, 75]",1252,1,-14.5,4.5,FALSE,10
"733",1606,0.5,12.375,13.4583333333333,1606,487,506,0.2,"[0, 1, 4, 10, 75]",1252,1,-13.5,3.5,FALSE,10
"734",1609,0.5,12.375,13.4583333333333,1609,489,513,0.2,"[0, 1, 34, 129, 148, 155, 198, 239, 268, 271, 331]",1549,1,-11.5,10.5,FALSE,7
"735",1610,0.5,12.375,13.4583333333333,1610,490,514,0.2,"[0, 1, 34, 129, 148, 155, 198, 239, 268, 271]",1549,1,-10.5,11.5,FALSE,7
"736",1612,0.5,12.375,13.4583333333333,1612,515,498,0.2,"[2, 13, 30, 54, 82, 116, 123, 226, 332]",1373,1,14.5,-4.5,FALSE,8
"737",1615,0.5,12.4166666666666,13.4583333333333,1615,490,516,0.2,"[0, 1, 34, 129, 148, 155, 198]",1576,1,-10.5,13.5,FALSE,7
"738",1616,0.5,12.4166666666666,13.4583333333333,1616,491,515,0.2,"[0, 1, 34, 129, 148, 155, 198]",1576,1,-9.5,12.5,FALSE,7
"739",1618,0.5,12.4166666666666,13.4583333333333,1618,498,487,0.2,"[0, 12, 47, 133, 162, 169, 180, 210]",1209,1,-2.5,-15.5,FALSE,8
"740",1619,0.5,12.4166666666666,13.4583333333333,1619,514,501,0.2,"[2, 13, 30, 54, 82, 116, 123]",1379,1,13.5,-1.5,FALSE,8
"741",1620,0.5,12.4166666666666,13.4583333333333,1620,515,500,0.2,"[2, 13, 30, 54, 82, 116, 123]",1379,1,14.5,-2.5,FALSE,8
"742",1621,0.5,12.4166666666666,13.4583333333333,1621,487,497,0.2,"[0, 14, 127, 144, 187, 253]",1587,1,-13.5,-5.5,FALSE,8
"743",1626,0.5,12.4166666666666,13.4583333333333,1626,486,499,0.2,"[0, 1, 4, 10, 75]",1529,1,-14.5,-3.5,FALSE,10
"744",1628,0.5,12.4166666666666,13.4583333333333,1628,484,505,0.2,"[0, 1, 4, 10, 75, 244, 324]",1585,1,-16.5,2.5,FALSE,10
"745",1629,0.5,12.4583333333333,13.4583333333333,1629,511,510,0.2,"[0, 1, 15, 20, 37, 120, 232]",1495,1,10.5,7.5,FALSE,7
"746",1631,0.5,12.4583333333333,13.4583333333333,1631,502,487,0.2,"[0, 12, 47, 133, 162, 169, 180, 211, 237, 241, 277]",1464,1,1.5,-15.5,FALSE,8
"747",1634,0.5,12.4583333333333,13.4583333333333,1634,497,518,0.2,"[0, 1, 15, 20, 37, 138, 183]",1340,1,-3.5,15.5,FALSE,7
"748",1640,0.5,12.5,13.4583333333333,1640,485,506,0.2,"[0, 1, 4, 10, 75, 284, 301, 334]",1485,1,-15.5,3.5,FALSE,10
"749",1644,0.5,12.5,13.4583333333333,1644,501,487,0.2,"[0, 12, 47, 133, 162, 169, 180, 211, 237, 241, 277, 336]",1632,1,0.5,-15.5,FALSE,8
"750",1645,0.5,12.5,13.4583333333333,1645,513,494,0.2,"[2, 13, 30, 54, 82, 116, 123, 337]",1546,1,12.5,-8.5,TRUE,8
"751",1646,0.5,12.5,13.4583333333333,1646,513,495,0.2,"[2, 13, 30, 54, 82, 116, 123]",1546,1,12.5,-7.5,FALSE,8
"752",1648,0.5,12.5,13.4583333333333,1648,511,507,0.2,"[2, 40, 53, 62, 84, 142, 299]",1478,1,10.5,4.5,FALSE,5
"753",1649,0.5,12.5,13.4583333333333,1649,487,496,0.2,"[0, 14, 127, 188, 192]",1405,1,-13.5,-6.5,FALSE,8
"754",1650,0.5,12.5,13.4583333333333,1650,488,496,0.2,"[0, 14, 127, 188, 192]",1405,1,-12.5,-6.5,FALSE,8
"755",1652,0.5,12.5,13.4583333333333,1652,504,485,0.2,"[0, 70, 182, 215, 266]",1573,1,3.5,-17.5,FALSE,8
"756",1653,0.5,12.5,13.4583333333333,1653,486,509,0.2,"[0, 1, 5, 91, 153, 164, 288, 338]",1427,1,-14.5,6.5,FALSE,1
"757",1654,0.5,12.5,13.4583333333333,1654,487,510,0.2,"[0, 1, 5, 91, 153, 164, 288, 339]",1427,1,-13.5,7.5,FALSE,1
"758",1655,0.5,12.5,13.4583333333333,1655,508,489,0.2,"[0, 150, 260]",1533,1,7.5,-13.5,FALSE,3
"759",1656,0.5,12.5,13.4583333333333,1656,507,490,0.2,"[0, 150, 260]",1533,1,6.5,-12.5,FALSE,3
"760",1658,0.5,12.5,13.4583333333333,1658,514,498,0.2,"[2, 13, 30, 54, 82, 116, 123, 226]",1294,1,13.5,-4.5,FALSE,8
"761",1659,0.5,12.5416666666666,13.4583333333333,1659,489,512,0.2,"[0, 1, 34, 129, 148, 155, 198, 239]",1309,1,-11.5,9.5,FALSE,7
"762",1660,0.5,12.5416666666666,13.4583333333333,1660,490,512,0.2,"[0, 1, 34, 129, 148, 155, 198, 239]",1309,1,-10.5,9.5,FALSE,7
"763",1665,0.5,12.5416666666666,13.4583333333333,1665,489,490,0.2,"[0, 14, 90]",1239,1,-11.5,-12.5,TRUE,8
"764",1666,0.5,12.5416666666666,13.4583333333333,1666,490,491,0.2,"[0, 14, 90]",1239,1,-10.5,-11.5,TRUE,8
"765",1668,0.5,12.5416666666666,13.4583333333333,1668,485,507,0.2,"[0, 1, 4, 10, 75, 313]",1642,1,-15.5,4.5,FALSE,10
"766",1670,0.5,12.5416666666666,13.4583333333333,1670,504,518,0.2,"[0, 1, 15, 20, 37, 151, 172]",1539,1,3.5,15.5,FALSE,7
"767",1671,0.5,12.5416666666666,13.4583333333333,1671,500,485,0.2,"[0, 12, 47, 133, 162, 169, 180, 211, 237, 241, 277, 335]",1643,1,-0.5,-17.5,FALSE,8
"768",1673,0.5,12.5416666666666,13.4583333333333,1673,484,507,0.2,"[0, 1, 4, 10, 75, 313]",1641,1,-16.5,4.5,FALSE,10
"769",1676,0.5,12.5833333333333,13.4583333333333,1676,500,519,0.2,"[0, 1, 15, 20, 37]",1614,1,-0.5,16.5,TRUE,7
"770",1677,0.5,12.5833333333333,13.4583333333333,1677,501,485,0.2,"[0, 12, 47, 133, 162, 169, 180, 211, 237, 241, 277, 335]",1672,1,0.5,-17.5,FALSE,8
