# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Apr 22 19:57:13 PDT 2020 [seed=1587610619714]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	X_coord.precision.col1	X_coord.varCovar.X_coord.precision.col1	X_coord.diffusionRate	Y_coord.precision.col1	Y_coord.varCovar.Y_coord.precision.col1	Y_coord.diffusionRate	treeLikelihood	branchRates	X_coord.traitLikelihood	Y_coord.traitLikelihood	speciation
6806000	-673.864133641305	111.76809596557513	-785.6322296068802	0.09974308777586426	1.8384313447589258	20.980050954915175	1.0	1.0	2.1849245865467092E-4	4576.817003924643	259.15811851174266	2.621982998249717E-4	3813.90726281422	244.8153800550166	-398.7970082911215	0.0	-190.34068970104707	-196.49453161471155	110.5646462632826
6807000	-662.6086638976952	111.4803510607171	-774.0890149584123	0.09275383019767422	1.8675412262040698	23.84462296936792	1.0	1.0	4.131545311291116E-4	2420.4018706199254	213.96989126895554	2.796103862624285E-4	3576.405059079062	256.4501148672763	-393.92097131040464	0.0	-186.42243196297204	-193.74561168503564	110.87556183642015
6808000	-681.9629875554183	100.63140678627758	-782.5943943416959	0.13240691654513445	2.334300590872631	23.24723597714994	1.0	1.0	4.185776711056997E-4	2389.0428683365644	170.29259346835536	2.3527929841366376E-4	4250.267689262734	183.09185320103538	-403.14937018376776	0.0	-188.35471439212407	-191.09030976580402	99.89708919327184
6809000	-672.6270107918149	103.80140937544839	-776.4284201672633	0.1380355551261633	2.147698092853731	27.181682108210158	1.0	1.0	4.1787903277212195E-4	2393.037031234158	163.99366407063695	2.702938760779299E-4	3699.6768647162567	212.19107059940717	-399.20412889855993	0.0	-182.09544740892937	-195.12884385977392	103.44657460747906
6810000	-673.5000301436257	115.22411079066839	-788.7241409342942	0.10228990218361765	1.7282899672956942	29.20447531413055	1.0	1.0	4.1167258167516444E-4	2429.1148949751114	229.9817759361689	2.0421750343262211E-4	4896.73991304047	271.4680608500301	-411.78499518182656	0.0	-183.41742173331218	-193.5217240191554	114.86797443839215
6811000	-687.4815543961254	108.69039332091052	-796.1719477170359	0.11173494962502441	1.9497419937843943	19.506548782611805	1.0	1.0	3.220751428014432E-4	3104.8655021989453	207.143720807818	2.5741743857427696E-4	3884.740697982873	229.5104256791587	-417.3992922537361	0.0	-185.70748430388775	-193.065171159412	107.53402465031657
6812000	-705.1267759743691	96.99842916670704	-802.1252051410762	0.14315587988059525	2.480413950039006	24.256316322540304	1.0	1.0	3.090114389818966E-4	3236.1261553770014	149.75936049130152	1.8647332904863119E-4	5362.697202339353	198.98161735080606	-425.131556405279	0.0	-184.08313589599922	-192.91051283979803	96.07947008547325
6813000	-682.4583879252298	108.28549219464087	-790.7438801198706	0.10840224282419407	2.007981345144398	23.167062601996406	1.0	1.0	2.618709157690137E-4	3818.6753082654723	194.70252341609185	3.2721831819447245E-4	3056.0636260152155	228.46458948166088	-412.0213922381432	0.0	-186.0436904614807	-192.67879742024675	107.47481664342102
6814000	-677.5138296531718	103.37073811171113	-780.884567764883	0.12358044161021649	2.233045729866886	21.855358030117088	1.0	1.0	2.755416713123169E-4	3629.215121028045	180.78241735122472	2.4800432839471666E-4	4032.1876899197837	214.6389488398315	-404.3228825407637	0.0	-184.63670580941232	-191.92497941470688	102.33384547838754
6815000	-683.2909272680895	111.97012109344911	-795.2610483615387	0.09695319822711922	1.8600262493073465	23.30953411122998	1.0	1.0	2.6644063215099583E-4	3753.1813069460263	209.90079819249675	2.0162974505921318E-4	4959.585698560137	247.087994649748	-417.3911109894355	0.0	-187.818470011242	-190.05146736086115	110.93791553777295
6816000	-687.1792480280529	109.64896282259211	-796.8282108506451	0.10578744355915379	1.9506020157097954	25.058170372183568	1.0	1.0	2.534154445072204E-4	3946.08940250091	225.87147549543835	3.1681682263166855E-4	3156.398046332914	219.87950057593838	-418.571362884276	0.0	-186.89421416261152	-191.36263380375752	108.96027927078805
6817000	-701.3997109172445	103.44851880057976	-804.8482297178243	0.17552809935776637	2.2155648633618865	25.031935864875773	1.0	1.0	1.7824232509507408E-4	5610.339740948746	240.3170495160818	1.9058303094159632E-4	5247.0568605158105	203.84035510176926	-417.14718755277676	0.0	-192.4317778521329	-195.26926431291457	102.32759220350766
6818000	-701.2382635676694	103.98794315860714	-805.2262067262765	0.15560228902379328	2.191885992238549	22.0902377239828	1.0	1.0	4.959875535288991E-4	2016.1796256480743	171.3000825350851	2.3670833656180785E-4	4224.608285981875	192.0262232898999	-431.9168854355473	0.0	-183.44304324685436	-189.86627804387481	103.24237053784408
6819000	-711.6103073697558	87.69226785574337	-799.3025752254991	0.18399848374968947	3.0458260186203274	18.277052304766144	1.0	1.0	4.110969067887508E-4	2432.5164784415833	130.4569653341905	3.624653251311109E-4	2758.8845902384737	131.44489275570288	-430.6703969524956	0.0	-182.32128014377562	-186.31089812922792	86.70794727335607
6820000	-682.4697158036369	112.4520650992525	-794.9217809028894	0.10332821667205387	1.8443284798667976	23.11299412949701	1.0	1.0	2.2487863100955396E-4	4446.843150505994	230.98184815445245	1.7631097084005792E-4	5671.7967987775355	289.43448493330766	-418.2434979113596	0.0	-184.34807866905462	-192.33020432247517	111.25140048632797
6821000	-676.8043840922312	119.14381377665653	-795.9481978688877	0.08751616133339846	1.596878717978904	27.20007818869223	1.0	1.0	2.6163831482259656E-4	3822.0701760674783	293.6491769642068	2.0692479453787645E-4	4832.673639876228	317.7556725687359	-418.39778933902926	0.0	-185.5505138191856	-191.9998947106728	118.42254655933772
6822000	-674.0068916948817	112.24559169228728	-786.2524833871689	0.1146947438170955	1.8487697536689711	25.500120585736703	1.0	1.0	2.9915005203594156E-4	3342.804031603024	196.54973580112255	2.4770609752679815E-4	4037.0423254995358	247.85562125155428	-412.9554576405801	0.0	-183.1303498682152	-190.16667587837358	111.55162421545387
6823000	-672.881291520788	110.66486179879116	-783.5461533195792	0.11583019327950543	1.8938630614865533	23.035329436459204	1.0	1.0	3.750625887403668E-4	2666.2216654517883	195.48246441508246	3.7332111342275044E-4	2678.659106182392	217.46257223999464	-412.6763843566614	0.0	-183.0937785642019	-187.77599039871583	110.0886663636034
6824000	-681.8966532764548	104.31877190857485	-786.2154251850296	0.1086919626435505	2.1584358083249118	24.461735593436053	1.0	1.0	4.651657201819394E-4	2149.7714827500013	160.73110477958434	3.0027216616014535E-4	3330.312005897563	199.53145869909937	-419.27993739345555	0.0	-180.9149108454984	-186.02057694607575	103.85930808408061
6825000	-677.0267875129226	110.8982566047199	-787.9250441176425	0.10050891480488562	1.877198092342301	22.809208326233332	1.0	1.0	5.642613183259754E-4	1772.228518103552	190.00890454908358	3.096650399718871E-4	3229.2957580577545	235.29526271461583	-420.84562594987773	0.0	-177.2575456363599	-189.82187253140484	110.41364973291702
6826000	-676.3571248138228	104.1334791273771	-780.4906039411999	0.10722783312983512	2.179585811082773	21.67316567645902	1.0	1.0	4.1518757197724884E-4	2408.5499362076216	159.15256322116304	3.7260905616840444E-4	2683.778033425038	173.3864343824234	-416.0521851160241	0.0	-178.07664621932088	-186.3617726058549	103.48914524721233
6827000	-680.6770859701384	100.40155028196546	-781.0786362521038	0.13133507735844707	2.3735498423722308	19.500964572932812	1.0	1.0	4.587234477943206E-4	2179.9626873409215	144.63549029635425	1.8869307195085676E-4	5299.611637360168	208.31070756672884	-405.3994355056084	0.0	-181.93662277917235	-193.7425779673231	99.2662211634309
6828000	-669.219474500718	110.15014875592983	-779.3696232566479	0.13781509417970306	1.9181357839464694	26.043681495985712	1.0	1.0	3.7005845695283477E-4	2702.2757653865847	220.17171578274514	3.472253782580434E-4	2879.9738228144197	216.76605819868462	-408.87522042966447	0.0	-182.5205188161409	-187.9738840108426	109.77366668307606
6829000	-674.4145507424264	108.61046931814161	-783.0250200605681	0.12478005267336284	1.936982699543776	19.10815986253759	1.0	1.0	4.7490139137197E-4	2105.700295194003	182.1097337990519	2.2548362390207116E-4	4434.911869406116	232.71162034597234	-408.5600854359271	0.0	-181.39530261117227	-193.0696320134686	107.54348255213759
6830000	-685.3261565190276	106.30900607724583	-791.6351625962734	0.10331570464319383	2.0969320680957857	22.43939209934641	1.0	1.0	2.3449335739362178E-4	4264.5131235909375	204.17652532060416	3.240770901000623E-4	3085.6855684900133	221.48346844877972	-413.0642705010424	0.0	-186.3407638748916	-192.2301282203394	105.37620064009486
6831000	-665.4000400098632	117.17938901862554	-782.5794290284888	0.08394988944325145	1.6557410582215033	30.85909979716233	1.0	1.0	3.472204315946942E-4	2880.0148522575614	233.10698827568464	2.471606860850567E-4	4045.9508987439235	265.2231800690992	-403.52408308005477	0.0	-188.49129780249302	-190.56404814594103	116.94747356863367
6832000	-678.0160606515782	107.89053238276077	-785.9065930343389	0.09675172131732546	2.0139217567658174	24.801149924753073	1.0	1.0	3.6006741909907645E-4	2777.2576660840264	199.95394223129472	3.357071100540303E-4	2978.7870737651497	196.87209760444907	-408.1776005038588	0.0	-188.32941401898972	-189.39957851149038	107.3860355551777
6833000	-671.3229851582051	117.01301218400779	-788.335997342213	0.08402028559633053	1.6622724659042964	32.04410538853183	1.0	1.0	2.404773426808614E-4	4158.395917269864	259.2037288517423	2.2206579100956392E-4	4503.169963521901	277.78005444924	-411.037323925601	0.0	-186.7633536802401	-190.53531973637183	116.62251503173549
6834000	-692.7261555103445	99.39039486080695	-792.1165503711514	0.1382439246499482	2.2800735178162532	28.36149223407762	1.0	1.0	4.824488482892387E-4	2072.758601343946	160.26635047228643	2.966239883057997E-4	3371.2715067706063	194.4048123543716	-421.53508094685446	0.0	-180.76643872439845	-189.81503069989856	99.24029620560351
6835000	-686.2754799514872	106.50828553067639	-792.7837654821636	0.0947955979464463	2.0849286400801526	21.473020529380054	1.0	1.0	3.958687447617067E-4	2526.0898043414627	187.11473867503884	1.9692249911701989E-4	5078.139900132775	225.66811401480308	-415.3688797910404	0.0	-183.76747580032722	-193.64740989079596	105.50335162322901
6836000	-668.4983440284724	121.22619527533057	-789.724539303803	0.09217608684604205	1.5212086241513592	30.960311850438835	1.0	1.0	3.201815322028741E-4	3123.228229685583	303.547031138723	3.302609076883953E-4	3027.909076491459	282.4790367746623	-412.4620537654971	0.0	-186.54456398849425	-190.71792154981162	121.105506553307
6837000	-668.6194594869066	109.89517389527096	-778.5146333821776	0.10606664042682805	1.9297347044112905	25.60815807455274	1.0	1.0	5.70486400299365E-4	1752.8901643847182	186.96845655972885	2.2554804635984744E-4	4433.645141862875	248.0933691556136	-401.10369155167785	0.0	-184.61470113675426	-192.7962406937455	109.48568644731404
6838000	-683.7422228467643	102.12364428157407	-785.8658671283384	0.13019522855704269	2.2753727786002007	20.241561120507757	1.0	1.0	5.026921290988394E-4	1989.2891535673516	162.16131816899127	2.9163093453307525E-4	3428.991514912782	204.02763348114433	-411.41104434476756	0.0	-181.92203139320142	-192.53279139036945	101.32206345335632
6839000	-673.6795622336753	105.3938845122727	-779.073446745948	0.11611187620150631	2.127384859451761	24.434625936509075	1.0	1.0	4.152362752353839E-4	2408.2674362521257	163.5857199110781	1.8097505001850566E-4	5525.623559146659	226.99380418925563	-402.37563179659645	0.0	-181.5798628173958	-195.1179521319558	104.622206618857
6840000	-671.0759302875176	108.05509807310813	-779.1310283606257	0.10746395208590732	2.016194847318447	22.207176547197356	1.0	1.0	4.6871266152307117E-4	2133.5032784276036	193.55314762510682	1.771064050457897E-4	5646.323179229213	260.4237046906379	-403.46585206449396	0.0	-181.60486927345272	-194.060307022679	107.14636479402941
6841000	-669.3585184950643	105.70324816258648	-775.0617666576509	0.11828450752209926	2.1230015746098334	22.71753223397035	1.0	1.0	2.9585192163055646E-4	3380.0693079450225	197.57249173528294	2.620552412110963E-4	3815.989313468677	227.6521294700829	-398.89185626698685	0.0	-183.6124065883831	-192.557503802281	104.80435489909931
6842000	-689.6345006333909	100.14042483951363	-789.7749254729046	0.18191609644892542	2.312136046858361	15.525900440725326	1.0	1.0	3.97829691351411E-4	2513.638428049554	147.31783619177165	1.7670170850328092E-4	5659.254845186923	212.77662428801887	-414.55150924538634	0.0	-181.32779199140765	-193.8956242361106	98.48497758253657
6843000	-673.8702806568187	107.70292148069684	-781.5732021375156	0.13198294644012598	2.035365776175243	21.869383763032456	1.0	1.0	3.9886336478087186E-4	2507.1242142014758	172.79433669386205	1.6787055713955522E-4	5956.970757943417	246.4689687047429	-402.7901772569829	0.0	-179.42074943738484	-199.3622754431479	106.65709993658115
6844000	-661.1332514062804	116.5394697209133	-777.6727211271937	0.09438355927439003	1.6742415771952126	31.630402605256645	1.0	1.0	3.3533347913564755E-4	2982.1060592506024	249.0942543437374	2.2511479418549132E-4	4442.178061278436	266.0072688660866	-402.4824123196044	0.0	-182.03630100175235	-193.15400780583695	116.29488438028666
6845000	-691.4394213313421	102.123669353362	-793.5630906847041	0.12403145128493209	2.289510418075535	19.815782625607806	1.0	1.0	4.704579104733608E-4	2125.588661042663	168.0334571104869	1.6667269682089415E-4	5999.7829223018825	202.7188876794193	-418.9369622113358	0.0	-180.71026960699112	-193.91585886637725	100.96901663819372
6846000	-692.4405326976166	103.50472052792881	-795.9452532255455	0.11414226208499528	2.216119506262145	18.027335630980318	1.0	1.0	2.052570620155298E-4	4871.939558037422	195.1507968942688	1.6427114022031953E-4	6087.4965539218	263.7699401467349	-405.460233326308	0.0	-193.07257712312534	-197.4124427761122	101.75184321440508
6847000	-680.121716262312	107.93087985989379	-788.0525961222058	0.09478831600970009	2.017795158111166	24.991895328812912	1.0	1.0	3.265701199668324E-4	3062.129505606831	186.035336433286	2.6822312842463556E-4	3728.239268080033	215.94678087921494	-413.8676439311477	0.0	-183.4069842533587	-190.77796793769943	107.28050230107944
6848000	-692.0759246312107	97.8820289917718	-789.9579536229825	0.13568810319730198	2.476153114221286	22.479363027810198	1.0	1.0	3.144575846030002E-4	3180.079123429288	149.80327233188538	1.9876867918928678E-4	5030.9737131557995	195.1994140815836	-416.6231651736994	0.0	-183.3515891484891	-189.98319930079393	96.85494202152579
6849000	-678.1601146039316	106.05976594836321	-784.2198805522947	0.10501651964162463	2.0923809025332227	23.988854471742428	1.0	1.0	3.550533902035882E-4	2816.4778244381732	186.37906503923585	3.533204913012661E-4	2830.2915472494606	195.0261221521135	-409.4113256853114	0.0	-182.30209738152251	-192.50645748546086	105.50805597778219
6850000	-677.1169987772357	105.4314648631275	-782.5484636403633	0.1240104954172123	2.1396998823789257	22.919147577923884	1.0	1.0	2.600138196758023E-4	3845.9494239454193	166.76374514254127	2.3307256451345935E-4	4290.509275887993	211.07697893448815	-406.96254748541486	0.0	-185.09370373931995	-190.49221241562844	104.42656492156974
6851000	-680.1932653366988	106.38359498609627	-786.576860322795	0.12894403687341313	2.05164557388153	18.539482933202745	1.0	1.0	2.64504916092949E-4	3780.648067987487	196.3400927761145	2.599298337471914E-4	3847.192088664217	206.85898085434843	-412.677254594869	0.0	-184.4057642111358	-189.49384151679018	105.03878275221324
6852000	-677.075580097323	107.70250117687655	-784.7780812741996	0.09509847134819635	1.9581699153734076	17.983753799677295	1.0	1.0	2.7973577547239564E-4	3574.801965573689	226.29081290251895	2.8114068669815785E-4	3556.9380289436153	234.33631418226685	-408.06880587365634	0.0	-186.6933628293518	-190.01591257119145	106.36872474298714
6853000	-678.0458105421062	106.03866674576587	-784.0844772878721	0.10476196096050147	2.05984026434872	18.238152906541114	1.0	1.0	2.5902518902764794E-4	3860.6283958478707	216.6952918244665	2.8812984684411613E-4	3470.6574516767073	237.77479377239092	-408.83992930709525	0.0	-188.04205681251676	-187.20249116826002	104.70458825381206
6854000	-690.8844727415411	104.48335376116138	-795.3678265027025	0.13714533153056038	2.165741747430696	23.78173326506469	1.0	1.0	3.923177417541656E-4	2548.95431322762	167.5990976745204	2.4037767227979063E-4	4160.120158065419	221.480599767935	-417.99636680878046	0.0	-185.4221906724351	-191.94926902148703	103.7718784714536
6855000	-688.9467460322668	107.11450529783096	-796.0612513300978	0.11296212542519186	2.0577824292772915	24.234376194401115	1.0	1.0	4.079111540747575E-4	2451.5142329663554	180.8811313256063	1.8614347259601584E-4	5372.200196191052	223.26108112384298	-415.69579665506825	0.0	-185.4445398507883	-194.92091482424124	106.33176080867706
6856000	-688.8106835108412	109.89091739551746	-798.7016009063586	0.17367851888022365	1.9346754126793784	24.94074212651033	1.0	1.0	3.857787379546848E-4	2592.1594468937897	215.51914763336322	2.885764920694958E-4	3465.2857300627843	227.54778314345612	-423.9067956440242	0.0	-180.13767242760454	-194.65713283472985	109.35639155183506
6857000	-683.7219023884966	103.88048066237891	-787.6023830508755	0.11518862608572442	2.16688384472996	25.58197098481309	1.0	1.0	4.0495588597732604E-4	2469.404778712097	170.5747214237299	2.8776276634682275E-4	3475.0847466998616	196.09216116272302	-412.7775405238087	0.0	-184.52509790300257	-190.29974462406432	103.41934476035125
6858000	-693.2758328767497	105.6100170242866	-798.8858499010363	0.13056521213327035	2.100220819763924	26.74229615373057	1.0	1.0	2.9726670044488734E-4	3363.9825735725085	199.42279383212266	1.8464608591282097E-4	5415.76603184614	212.55948131111447	-420.54385602702405	0.0	-184.9786934495895	-193.36330042442273	104.86134829256386
6859000	-690.6388668055414	100.63534284972995	-791.2742096552713	0.1316859902081179	2.347124209748204	21.380440648292744	1.0	1.0	5.67698429897111E-4	1761.4986185204684	146.19557382996626	2.2939614528618405E-4	4359.271158425291	198.9112019969351	-416.23979318561993	0.0	-178.80123541299986	-196.23318105665163	99.87879940802893
6860000	-682.5854268322682	106.14185423557605	-788.7272810678443	0.10230309473183836	2.0810896930144684	25.321610880486958	1.0	1.0	4.905431886201725E-4	2038.5564883957645	167.6490584174397	2.3489730791354516E-4	4257.179483589713	217.31954249662087	-418.74547985789263	0.0	-177.58129202137758	-192.4005091885741	105.65470917619929
6861000	-684.2246023744632	108.97101821309934	-793.1956205875625	0.11207992544777327	1.987410070414342	22.91395043170259	1.0	1.0	3.200294610032379E-4	3124.71232137557	195.82683250894837	1.7150078081153202E-4	5830.877243054268	245.55737897881946	-417.32829397242125	0.0	-182.35653653982243	-193.51079007531882	107.9161339566782
6862000	-680.6993452153616	107.90203234018402	-788.6013775555457	0.12801818133893256	2.019330092063822	25.859937113307613	1.0	1.0	3.865057253539354E-4	2587.283795302822	185.85442444050483	1.6542522832676607E-4	6045.027170974733	243.75125593222106	-409.12328533800513	0.0	-185.5810933659883	-193.89699885155233	107.16230294306428
6863000	-675.7276168138187	99.1199107272307	-774.8475275410494	0.1671551847167204	2.4324360716638607	19.469992232657756	1.0	1.0	3.626258833994574E-4	2757.6630510360756	149.0595499911264	3.1188657551124564E-4	3206.293821273956	170.31021622477502	-402.1163120573233	0.0	-182.12947086331735	-190.60174462040882	98.11533518007474
6864000	-689.5535292775512	96.82810035826229	-786.3816296358135	0.15371706063170126	2.5480554342689175	16.916576750811007	1.0	1.0	3.643877311788666E-4	2744.3294996919944	149.65048666062353	2.632913708888794E-4	3798.073581462129	166.09232632061543	-416.7991270725842	0.0	-180.27371479108635	-189.30878777214298	95.48203136768547
6865000	-667.6008544962989	109.97053019847515	-777.571384694774	0.09118078215760746	1.9221262820844913	27.087579547384806	1.0	1.0	3.5890970655656085E-4	2786.2160920476786	198.14543292718895	3.0252926865910164E-4	3305.4653007039383	213.34361872477365	-405.9632485592562	0.0	-179.22047743122286	-192.387658704295	109.58894130740553
6866000	-674.04416850821	112.0423531229404	-786.0865216311504	0.10212031278085767	1.8268944686779454	29.06578359983992	1.0	1.0	6.750157474956454E-4	1481.4469198830818	157.31308349092168	2.4184688232192563E-4	4134.847596128556	256.90750265145823	-415.6993482285022	0.0	-177.82289218522143	-192.56428121742678	112.00840210490986
6867000	-689.9432396647564	102.70723764941062	-792.6504773141671	0.14249665581223916	2.242073542255785	22.67409283313518	1.0	1.0	4.7399930352765756E-4	2109.70774125125	163.39874962345056	2.9696987803033074E-4	3367.3448857256353	190.10220651937905	-422.3786716572874	0.0	-179.57762082289096	-190.6941848339888	102.10294276842953
6868000	-687.6774681068079	95.84839043743023	-783.5258585442381	0.17760787813269252	2.59889145112789	20.70900925581758	1.0	1.0	3.828559989930249E-4	2611.948102237308	139.02480860910072	1.677719361228476E-4	5960.472431263893	178.91084305584567	-405.2825638779574	0.0	-181.70024568863536	-196.54304897764533	94.6774058151899
6869000	-668.5518515087499	112.86054625821404	-781.412397766964	0.14690866986051343	1.8312880863881291	26.736102332368837	1.0	1.0	2.730088963174485E-4	3662.884299701438	203.3267436704432	1.789692734865653E-4	5587.551318271776	281.726693091019	-402.3892346560074	0.0	-182.49671571901158	-196.52644739194494	112.05321949082169
6870000	-668.885955496241	113.86170742102766	-782.7476629172686	0.09437145880903973	1.7859794058661307	25.531415451841866	1.0	1.0	3.7749324485264176E-4	2649.054025828621	220.34851608698048	1.9118146692326333E-4	5230.632529885239	266.61790914818835	-409.53974070085314	0.0	-179.644429375626	-193.5634928407894	113.15699174825185
6871000	-674.7012157387953	112.00949592119058	-786.7107116599859	0.10366242358117551	1.8528473400409253	28.054453148654197	1.0	1.0	3.2811916432572917E-4	3047.673250219801	204.17530890870708	1.792985369966649E-4	5577.290349104192	250.66353401821854	-405.30257960579985	0.0	-185.53316377114132	-195.8749682830447	111.39260257510958
6872000	-677.8107230703642	108.60306646505845	-786.4137895354227	0.13006041263101206	1.9973061275535458	25.73193085342222	1.0	1.0	3.354565576581067E-4	2981.0119288804844	185.811693991973	1.5325874106617788E-4	6524.91331354598	254.7127720858645	-407.64998855339724	0.0	-182.71034735104686	-196.0534536309786	107.74435748444955
6873000	-668.5415496771257	111.05558875192803	-779.5971384290536	0.0923392536676469	1.8569266340288932	21.387070308060046	1.0	1.0	3.7573125910283405E-4	2661.4767224526017	219.44483095774558	3.9290062202828837E-4	2545.172860347371	230.8229047616643	-393.0834594016272	0.0	-187.93644631167683	-198.57723271574955	110.3623203838259
6874000	-676.2449547101049	100.56732545707462	-776.8122801671796	0.12431970060113895	2.36291554503097	20.025842987555034	1.0	1.0	3.312896360559709E-4	3018.506742031168	169.44419523449045	2.903876914923443E-4	3443.6721296996284	186.96059138298273	-396.3274848854013	0.0	-187.7957049004161	-192.68909038136206	99.53478015479088
6875000	-678.8885783128578	106.85572018727636	-785.7442985001342	0.14443469662212366	2.0626561558175043	24.927580675081035	1.0	1.0	2.6943498895499297E-4	3711.470451104041	196.38906177149218	3.0344034769150274E-4	3295.540647800289	202.4821627474817	-400.9983193165308	0.0	-190.45473834188675	-194.29124084171664	106.16573982801943
6876000	-690.4068403777027	92.71994647499334	-783.126786852696	0.17033367728015017	2.6271376252239556	12.471779734755472	1.0	1.0	4.1378137946812077E-4	2416.735139907483	136.9976940808087	2.526073040815432E-4	3958.71371825889	172.5231496364141	-409.62517466099183	0.0	-181.62340269582904	-191.87820949587515	90.88487327548911
6877000	-676.3507764577141	104.47436536267365	-780.8251418203878	0.13262641096916467	2.1785263732188933	20.017736122932448	1.0	1.0	2.953836594686329E-4	3385.427622499176	193.53860301233613	2.1150257528093394E-4	4728.074817395123	219.1064384117929	-402.6182245884902	0.0	-183.54471380294106	-194.66220342895653	103.22514957335257
6878000	-671.4183584309765	106.7228039011864	-778.1411623321628	0.13428626470299063	2.0686994005535047	20.711245655161516	1.0	1.0	3.211427148519509E-4	3113.880383246455	190.69935051871408	2.471405689018873E-4	4046.28023817891	213.77479530675134	-406.34427281300714	0.0	-182.1517575839434	-189.64513193521222	105.65782276332014
6879000	-688.8959282723592	105.4687929604734	-794.3647212328326	0.11359345632466498	2.042855808048253	16.934052447206586	1.0	1.0	3.370026521695904E-4	2967.3356976928726	185.47407160455163	2.4191627192665408E-4	4133.6615847948715	228.79228673128645	-413.887738861528	0.0	-184.39493663870553	-196.082045732599	104.04317269052763
6880000	-686.9061473695155	114.90367217244527	-801.8098195419607	0.10106985711217864	1.7530000664082177	28.467977384759347	1.0	1.0	2.2283674365706374E-4	4487.590258180031	289.8783024181294	2.032602298244235E-4	4919.801580780469	257.12800470365994	-417.86140488914566	0.0	-188.47137217867603	-195.47704247413898	114.18584665035809
6881000	-684.4556556839946	108.53725546275518	-792.9929111467497	0.09959543241136361	1.9593894646474759	28.64835096726207	1.0	1.0	2.6534694804015665E-4	3768.650845189535	261.4482270147799	4.0658321417015114E-4	2459.52111437023	208.0154959135256	-405.4332889985163	0.0	-189.51883447499299	-198.04078767324052	108.266421233707
6882000	-672.1377518377176	114.72973136238097	-786.8674832000986	0.08568955950723983	1.6918733134309643	35.96684484336811	1.0	1.0	2.909337607889608E-4	3437.208515396004	276.05025487147424	2.294521798812967E-4	4358.206579328788	269.8047260484194	-409.17494795390144	0.0	-186.6715406430385	-191.0209946031587	114.69593437984534
6883000	-673.5372184254591	110.18779926728583	-783.7250176927449	0.11170785913432318	1.9123946821511795	28.67972765702339	1.0	1.0	2.870795097367487E-4	3483.3555376940617	224.60649926872583	2.010580380572455E-4	4973.688242771367	272.9834482016141	-403.9105765834806	0.0	-185.53287494615284	-194.2815661631115	109.60637681173006
6884000	-689.1646010172974	103.9672335234592	-793.1318345407566	0.13128402596587682	2.2039396118669163	20.92420012585763	1.0	1.0	3.222681589657529E-4	3103.005904180155	197.31845604979694	2.3055243275762186E-4	4337.408146333866	222.84598866202973	-415.70895746318644	0.0	-182.52351834933344	-194.89935872823673	102.88873960008459
6885000	-701.8426440988669	94.25090164690133	-796.0935457457682	0.1428763284610136	2.698553557867373	18.56003600884585	1.0	1.0	3.290465394601112E-4	3039.0837771482643	146.19264538206903	2.743076249021579E-4	3645.5421184762454	174.85794122605816	-416.60420630505024	0.0	-180.0172390938604	-199.47210034685762	93.0442715010922
6886000	-677.5821213002338	108.703471991162	-786.2855932913958	0.09872164787566659	1.9258053073468961	18.630152275742063	1.0	1.0	2.8452802468999444E-4	3514.59228344745	216.34085508643378	2.771253969848359E-4	3608.474758647687	241.8696699804348	-407.87966096384747	0.0	-185.10665573552237	-193.299276592026	107.4362404256597
6887000	-682.6573605574139	105.62125632335258	-788.2786168807664	0.11341560562137877	2.0727788427111378	18.468697490412307	1.0	1.0	4.641113890402387E-4	2154.655161701493	177.74835200203935	2.9053469764807126E-4	3441.9296837698676	210.86997463431408	-413.8494877428315	0.0	-183.394737310631	-191.03439182730392	104.60626089017777
6888000	-700.6432089063925	100.36050796609753	-801.00371687249	0.11467004797853579	2.318335817381575	16.51709752741606	1.0	1.0	3.8844569330077693E-4	2574.362432757598	161.10225167332982	3.3468472645973636E-4	2987.886571872897	164.01762845382692	-431.158239459244	0.0	-181.84546257460812	-188.00001483863804	99.12322805433675
6889000	-711.8664957880784	97.758834588851	-809.6253303769294	0.19008227347453016	2.4608301410079627	23.58339824359374	1.0	1.0	3.142327927327176E-4	3182.354048104035	177.83406722145787	2.0157298170010948E-4	4960.982327918092	201.68079326941327	-433.56705704971904	0.0	-183.4763707064266	-192.58190262078372	96.83186978603945
6890000	-695.1444862421746	107.38120773191936	-802.525693974094	0.1242075103701768	2.02279636905345	25.69709300424381	1.0	1.0	4.649691203534759E-4	2150.6804564565196	190.47709830333474	3.4751301774572734E-4	2877.5900439266206	197.01074752939292	-422.2725975325672	0.0	-186.54901671200372	-193.70407972952304	107.09252934436444
6891000	-698.7345713577449	96.54463040417873	-795.2792017619237	0.14043497437777616	2.5623691974720786	18.162966263599415	1.0	1.0	4.63988859227921E-4	2155.224161338708	140.88363203423967	3.0909246909979255E-4	3235.2777889167637	181.50069689919522	-423.08858360904566	0.0	-184.81247738583914	-187.37814076703887	95.52962502814297
6892000	-677.3772739230396	106.11437209437435	-783.4916460174139	0.12376102114136707	2.1105639569736288	22.56512217256256	1.0	1.0	2.917167677069752E-4	3427.9825868785297	189.46912848830812	2.0754447428327877E-4	4818.244395343881	223.64759016759749	-408.27822394204816	0.0	-182.7784017044931	-192.43502037087265	105.07873338610871
