,alpha,birthdate,deathdate,index,locx,locy,mutation_rate,mutations,parent_index,proliferation_rate
1675,0.5,12.208333333333295,13.333333333333279,1675,503,485,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 469, 535, 741, 833]",1651,1
1676,0.5,12.208333333333295,13.333333333333279,1676,502,486,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 469, 535, 741, 833]",1651,1
1677,0.5,12.208333333333295,12.458333333333291,1677,504,517,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 334, 519, 718, 850, 885]",1413,1
1678,0.5,12.208333333333295,13.333333333333279,1678,504,516,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 334, 519, 718, 851]",1413,1
1679,0.5,12.208333333333295,12.499999999999957,1679,501,485,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 773, 888]",1568,1
1680,0.5,12.208333333333295,13.333333333333279,1680,501,486,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 773]",1568,1
1681,0.5,12.208333333333295,12.708333333333288,1681,498,518,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 554, 614]",1467,1
1682,0.5,12.208333333333295,13.333333333333279,1682,498,517,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 554, 614, 852]",1467,1
1683,0.5,12.249999999999961,13.333333333333279,1683,515,503,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 408, 763, 848]",1673,1
1684,0.5,12.249999999999961,13.333333333333279,1684,514,502,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 408, 763, 848]",1673,1
1685,0.5,12.249999999999961,12.749999999999954,1685,487,487,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 551, 613, 661, 724, 853, 935]",1425,1
1686,0.5,12.249999999999961,13.333333333333279,1686,488,488,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 551, 613, 661, 724, 854]",1425,1
1687,0.5,12.249999999999961,12.37499999999996,1687,513,496,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374, 443, 467, 726, 873, 874]",1607,1
1688,0.5,12.249999999999961,12.333333333333293,1688,513,497,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374, 443, 467, 726, 870]",1607,1
1689,0.5,12.249999999999961,12.58333333333329,1689,486,489,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 602, 638, 687, 774, 813, 855, 908]",1623,1
1690,0.5,12.249999999999961,12.291666666666627,1690,486,490,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 602, 638, 687, 774, 813, 859]",1623,1
1691,0.5,12.249999999999961,13.333333333333279,1691,491,485,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 310, 511, 682]",1501,1
1692,0.5,12.249999999999961,13.333333333333279,1692,492,486,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 310, 511, 682, 856]",1501,1
1693,0.5,12.249999999999961,13.333333333333279,1693,503,517,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 526, 542, 609, 817, 857]",1627,1
1694,0.5,12.249999999999961,13.333333333333279,1694,502,518,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 526, 542, 609, 817, 858]",1627,1
1695,0.5,12.249999999999961,13.333333333333279,1695,514,501,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 409, 470, 734, 769]",1513,1
1696,0.5,12.249999999999961,13.333333333333279,1696,513,501,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 409, 470, 734, 769]",1513,1
1697,0.5,12.291666666666627,13.333333333333279,1697,482,501,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 530, 583, 590, 646, 677, 729]",1664,1
1698,0.5,12.291666666666627,13.333333333333279,1698,483,500,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 530, 583, 590, 646, 677, 729]",1664,1
1699,0.5,12.291666666666627,13.083333333333282,1699,486,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 602, 638, 687, 774, 813, 978]",1690,1
1700,0.5,12.291666666666627,13.333333333333279,1700,486,490,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 602, 638, 687, 774, 813, 859]",1690,1
1701,0.5,12.291666666666627,13.333333333333279,1701,482,498,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 530, 583, 590, 646, 677, 729]",1527,1
1702,0.5,12.291666666666627,13.333333333333279,1702,483,499,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 530, 583, 590, 646, 677, 729, 860]",1527,1
1703,0.5,12.291666666666627,13.333333333333279,1703,483,502,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 530, 583, 590, 861]",1269,1
1704,0.5,12.291666666666627,13.333333333333279,1704,484,501,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 530, 583, 590, 862]",1269,1
1705,0.5,12.291666666666627,13.333333333333279,1705,489,513,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471, 500, 629, 654, 802]",1600,1
1706,0.5,12.291666666666627,13.333333333333279,1706,490,512,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471, 500, 629, 654, 802, 863]",1600,1
1707,0.5,12.333333333333293,13.333333333333279,1707,496,485,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 401, 502, 532, 539, 782, 791]",1573,1
1708,0.5,12.333333333333293,13.333333333333279,1708,495,486,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 401, 502, 532, 539, 782, 791]",1573,1
1709,0.5,12.333333333333293,13.333333333333279,1709,493,517,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 238, 565, 621, 642, 864]",1561,1
1710,0.5,12.333333333333293,13.333333333333279,1710,494,516,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 238, 565, 621, 642, 865]",1561,1
1711,0.5,12.333333333333293,12.499999999999957,1711,512,506,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 408, 624, 866, 897, 898]",1655,1
1712,0.5,12.333333333333293,13.333333333333279,1712,513,505,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 408, 624]",1655,1
1713,0.5,12.333333333333293,12.666666666666622,1713,514,499,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 409, 470, 722, 767, 867]",1510,1
1714,0.5,12.333333333333293,13.333333333333279,1714,513,500,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 409, 470, 722, 767]",1510,1
1715,0.5,12.333333333333293,12.416666666666625,1715,510,511,0.5,"[0, 3, 7, 29, 51, 87, 128, 423, 751, 761, 868, 880]",1491,1
1716,0.5,12.333333333333293,13.333333333333279,1716,510,510,0.5,"[0, 3, 7, 29, 51, 87, 128, 423, 751, 761, 869]",1491,1
1717,0.5,12.333333333333293,12.749999999999954,1717,514,496,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374, 443, 467, 726, 870]",1688,1
1718,0.5,12.333333333333293,13.333333333333279,1718,513,497,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374, 443, 467, 726]",1688,1
1719,0.5,12.37499999999996,12.541666666666623,1719,486,494,0.5,"[2, 6, 18, 144, 195, 210, 227, 373, 417, 573, 612, 715, 871, 905, 906]",1415,1
1720,0.5,12.37499999999996,13.333333333333279,1720,487,494,0.5,"[2, 6, 18, 144, 195, 210, 227, 373, 417, 573, 612, 715, 872]",1415,1
1721,0.5,12.37499999999996,13.333333333333279,1721,514,495,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374, 443, 467, 726, 873]",1687,1
1722,0.5,12.37499999999996,13.333333333333279,1722,513,496,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374, 443, 467, 726, 874]",1687,1
1723,0.5,12.37499999999996,13.333333333333279,1723,488,487,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 551, 875]",1593,1
1724,0.5,12.37499999999996,13.166666666666615,1724,487,488,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 551, 1000, 1001]",1593,1
1725,0.5,12.37499999999996,13.333333333333279,1725,511,510,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 446, 876]",1303,1
1726,0.5,12.37499999999996,13.333333333333279,1726,510,509,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 446]",1303,1
1727,0.5,12.37499999999996,12.458333333333291,1727,504,485,0.5,"[19, 50, 86, 109, 264, 314, 517, 739, 840]",1661,1
1728,0.5,12.37499999999996,13.333333333333279,1728,503,486,0.5,"[19, 50, 86, 109, 264, 314, 517, 739, 840]",1661,1
1729,0.5,12.37499999999996,13.333333333333279,1729,502,484,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 773, 877]",1650,1
1730,0.5,12.37499999999996,13.291666666666613,1730,502,485,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 773, 1023, 1024]",1650,1
1731,0.5,12.416666666666625,12.916666666666618,1731,482,506,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 733, 812, 878, 958, 959]",1621,1
1732,0.5,12.416666666666625,12.499999999999957,1732,483,506,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 733, 812, 896]",1621,1
1733,0.5,12.416666666666625,12.79166666666662,1733,506,485,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 402, 633, 809, 879]",1617,1
1734,0.5,12.416666666666625,13.333333333333279,1734,505,486,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 402, 633, 809]",1617,1
1735,0.5,12.416666666666625,13.124999999999948,1735,510,512,0.5,"[0, 3, 7, 29, 51, 87, 128, 423, 751, 761, 868, 880, 990, 991]",1715,1
1736,0.5,12.416666666666625,12.708333333333288,1736,510,511,0.5,"[0, 3, 7, 29, 51, 87, 128, 423, 751, 761, 868]",1715,1
1737,0.5,12.416666666666625,12.833333333333286,1737,506,517,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 607, 649, 766, 881, 947]",1503,1
1738,0.5,12.416666666666625,12.458333333333291,1738,506,516,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 607, 649, 766, 882]",1503,1
1739,0.5,12.458333333333291,13.333333333333279,1739,494,484,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 503, 516, 546, 696, 822, 883]",1634,1
1740,0.5,12.458333333333291,13.333333333333279,1740,494,485,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 503, 516, 546, 696, 822, 884]",1634,1
1741,0.5,12.458333333333291,13.333333333333279,1741,503,518,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 334, 519, 718, 850, 885]",1677,1
1742,0.5,12.458333333333291,13.333333333333279,1742,504,517,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 334, 519, 718, 850]",1677,1
1743,0.5,12.458333333333291,12.58333333333329,1743,505,516,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 607, 649, 766, 882, 913, 914]",1738,1
1744,0.5,12.458333333333291,13.333333333333279,1744,506,516,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 607, 649, 766, 882]",1738,1
1745,0.5,12.458333333333291,12.624999999999956,1745,515,499,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 409, 470, 722, 886, 918, 919]",1509,1
1746,0.5,12.458333333333291,12.541666666666623,1746,514,500,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 409, 470, 722, 904]",1509,1
1747,0.5,12.458333333333291,12.916666666666618,1747,505,485,0.5,"[19, 50, 86, 109, 264, 314, 517, 739, 840, 963]",1727,1
1748,0.5,12.458333333333291,13.333333333333279,1748,504,485,0.5,"[19, 50, 86, 109, 264, 314, 517, 739, 840]",1727,1
1749,0.5,12.499999999999957,13.333333333333279,1749,484,496,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 531, 557, 587, 695, 887]",1368,1
1750,0.5,12.499999999999957,13.333333333333279,1750,484,497,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 531, 557, 587, 695]",1368,1
1751,0.5,12.499999999999957,12.541666666666623,1751,500,484,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 773, 888, 902]",1679,1
1752,0.5,12.499999999999957,13.333333333333279,1752,501,485,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 773]",1679,1
1753,0.5,12.499999999999957,13.333333333333279,1753,506,518,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 607, 648, 744, 889]",1459,1
1754,0.5,12.499999999999957,12.916666666666618,1754,507,517,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 607, 648, 744, 957]",1459,1
1755,0.5,12.499999999999957,13.333333333333279,1755,492,484,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 463, 890]",1541,1
1756,0.5,12.499999999999957,13.333333333333279,1756,493,485,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 463, 891]",1541,1
1757,0.5,12.499999999999957,13.333333333333279,1757,486,509,0.5,"[247, 367, 425, 454, 475, 627, 707, 892]",1452,1
1758,0.5,12.499999999999957,13.333333333333279,1758,487,508,0.5,"[247, 367, 425, 454, 475, 627, 707, 893]",1452,1
1759,0.5,12.499999999999957,12.666666666666622,1759,513,493,0.5,"[19, 50, 86, 109, 148, 172, 280, 346, 507, 589, 593, 622, 894, 928]",1371,1
1760,0.5,12.499999999999957,13.333333333333279,1760,512,494,0.5,"[19, 50, 86, 109, 148, 172, 280, 346, 507, 589, 593, 622, 895]",1371,1
1761,0.5,12.499999999999957,13.333333333333279,1761,482,505,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 733, 812, 896]",1732,1
1762,0.5,12.499999999999957,13.333333333333279,1762,483,506,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 733, 812]",1732,1
1763,0.5,12.499999999999957,13.333333333333279,1763,512,507,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 408, 624, 866, 897]",1711,1
1764,0.5,12.499999999999957,13.333333333333279,1764,512,506,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 408, 624, 866, 898]",1711,1
1765,0.5,12.541666666666623,12.666666666666622,1765,499,519,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 554, 655, 926, 927]",1291,1
1766,0.5,12.541666666666623,13.333333333333279,1766,499,518,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 554, 655, 899]",1291,1
1767,0.5,12.541666666666623,13.333333333333279,1767,488,515,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471, 500, 629, 737, 810, 900]",1619,1
1768,0.5,12.541666666666623,13.166666666666615,1768,489,514,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471, 500, 629, 737, 810, 901, 994, 995]",1619,1
1769,0.5,12.541666666666623,13.333333333333279,1769,501,483,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 773, 888]",1751,1
1770,0.5,12.541666666666623,12.666666666666622,1770,500,484,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 773, 888, 902, 929]",1751,1
1771,0.5,12.541666666666623,12.958333333333284,1771,486,493,0.5,"[2, 6, 18, 144, 195, 210, 227, 373, 417, 573, 611, 727, 846, 903, 967]",1671,1
1772,0.5,12.541666666666623,13.333333333333279,1772,486,492,0.5,"[2, 6, 18, 144, 195, 210, 227, 373, 417, 573, 611, 727, 846]",1671,1
1773,0.5,12.541666666666623,13.333333333333279,1773,515,501,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 409, 470, 722, 904]",1746,1
1774,0.5,12.541666666666623,13.333333333333279,1774,514,500,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 409, 470, 722]",1746,1
1775,0.5,12.541666666666623,13.249999999999947,1775,485,494,0.5,"[2, 6, 18, 144, 195, 210, 227, 373, 417, 573, 612, 715, 871, 905, 1014, 1015]",1719,1
1776,0.5,12.541666666666623,13.333333333333279,1776,486,494,0.5,"[2, 6, 18, 144, 195, 210, 227, 373, 417, 573, 612, 715, 871, 906]",1719,1
1777,0.5,12.541666666666623,12.624999999999956,1777,512,509,0.5,"[0, 4, 23, 34, 78, 217, 386, 549, 674, 924, 925]",1639,1
1778,0.5,12.541666666666623,13.333333333333279,1778,511,509,0.5,"[0, 4, 23, 34, 78, 217, 386, 549, 674, 907, 1030, 1031]",1639,1
1779,0.5,12.58333333333329,13.333333333333279,1779,485,489,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 602, 638, 687, 774, 813, 855]",1689,1
1780,0.5,12.58333333333329,12.666666666666622,1780,486,489,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 602, 638, 687, 774, 813, 855, 908]",1689,1
1781,0.5,12.58333333333329,13.333333333333279,1781,510,513,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186, 320, 522, 699, 909]",1385,1
1782,0.5,12.58333333333329,13.333333333333279,1782,509,512,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186, 320, 522, 699]",1385,1
1783,0.5,12.58333333333329,13.333333333333279,1783,482,496,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 625, 910]",1558,1
1784,0.5,12.58333333333329,13.333333333333279,1784,483,497,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 625]",1558,1
1785,0.5,12.58333333333329,13.124999999999948,1785,482,495,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 531, 557, 587, 694]",1367,1
1786,0.5,12.58333333333329,13.333333333333279,1786,483,496,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 531, 557, 587, 694, 911]",1367,1
1787,0.5,12.58333333333329,13.083333333333282,1787,487,510,0.5,"[247, 367, 425, 454, 475, 627, 706, 721, 984, 985]",1419,1
1788,0.5,12.58333333333329,13.333333333333279,1788,488,510,0.5,"[247, 367, 425, 454, 475, 627, 706, 721]",1419,1
1789,0.5,12.58333333333329,12.874999999999952,1789,514,504,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 408, 624, 671, 912, 956]",1516,1
1790,0.5,12.58333333333329,13.041666666666616,1790,513,504,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 408, 624, 671, 971, 972]",1516,1
1791,0.5,12.58333333333329,12.749999999999954,1791,505,517,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 607, 649, 766, 882, 913, 941, 942]",1743,1
1792,0.5,12.58333333333329,13.333333333333279,1792,505,516,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 607, 649, 766, 882, 914]",1743,1
1793,0.5,12.58333333333329,13.333333333333279,1793,490,516,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471, 500, 629, 737, 758, 915]",1485,1
1794,0.5,12.58333333333329,12.708333333333288,1794,490,515,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471, 500, 629, 737, 758, 931]",1485,1
1795,0.5,12.624999999999956,13.333333333333279,1795,509,515,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186, 320, 742, 916]",1455,1
1796,0.5,12.624999999999956,13.333333333333279,1796,509,514,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186, 320, 742, 917]",1455,1
1797,0.5,12.624999999999956,13.333333333333279,1797,500,485,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 469, 535, 831]",1647,1
1798,0.5,12.624999999999956,13.333333333333279,1798,499,485,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 469, 535, 831]",1647,1
1799,0.5,12.624999999999956,13.333333333333279,1799,516,499,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 409, 470, 722, 886, 918]",1745,1
1800,0.5,12.624999999999956,13.083333333333282,1800,515,499,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 409, 470, 722, 886, 919, 981]",1745,1
1801,0.5,12.624999999999956,13.083333333333282,1801,488,511,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471, 500, 629, 654, 986]",1597,1
1802,0.5,12.624999999999956,13.333333333333279,1802,489,511,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471, 500, 629, 654, 920]",1597,1
1803,0.5,12.624999999999956,13.20833333333328,1803,489,485,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 551, 613, 661, 725, 1010, 1011]",1457,1
1804,0.5,12.624999999999956,12.79166666666662,1804,488,486,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 551, 613, 661, 725, 921, 943]",1457,1
1805,0.5,12.624999999999956,13.333333333333279,1805,485,495,0.5,"[2, 6, 18, 144, 195, 210, 227, 419, 495, 823, 922]",1635,1
1806,0.5,12.624999999999956,13.333333333333279,1806,486,495,0.5,"[2, 6, 18, 144, 195, 210, 227, 419, 495, 823]",1635,1
1807,0.5,12.624999999999956,12.99999999999995,1807,512,490,0.5,"[19, 50, 86, 109, 148, 172, 258, 348, 493, 708, 923, 968]",1401,1
1808,0.5,12.624999999999956,13.249999999999947,1808,511,489,0.5,"[19, 50, 86, 109, 148, 172, 258, 348, 493, 708, 1016, 1017]",1401,1
1809,0.5,12.624999999999956,13.083333333333282,1809,513,510,0.5,"[0, 4, 23, 34, 78, 217, 386, 549, 674, 924, 982]",1777,1
1810,0.5,12.624999999999956,13.333333333333279,1810,512,509,0.5,"[0, 4, 23, 34, 78, 217, 386, 549, 674, 925]",1777,1
1811,0.5,12.666666666666622,13.333333333333279,1811,500,518,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 554, 655, 926]",1765,1
1812,0.5,12.666666666666622,13.333333333333279,1812,499,519,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 554, 655, 927]",1765,1
1813,0.5,12.666666666666622,13.166666666666615,1813,514,494,0.5,"[19, 50, 86, 109, 148, 172, 280, 346, 507, 589, 593, 622, 894, 928, 993]",1759,1
1814,0.5,12.666666666666622,13.124999999999948,1814,513,493,0.5,"[19, 50, 86, 109, 148, 172, 280, 346, 507, 589, 593, 622, 894]",1759,1
1815,0.5,12.666666666666622,13.083333333333282,1815,489,515,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471, 500, 629, 737, 811, 979, 980]",1620,1
1816,0.5,12.666666666666622,13.333333333333279,1816,490,514,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471, 500, 629, 737, 811]",1620,1
1817,0.5,12.666666666666622,12.749999999999954,1817,485,488,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 602, 638, 687, 774, 813, 855, 908, 939, 940]",1780,1
1818,0.5,12.666666666666622,13.333333333333279,1818,486,489,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 602, 638, 687, 774, 813, 855, 908]",1780,1
1819,0.5,12.666666666666622,13.333333333333279,1819,499,484,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 773, 888, 902, 929]",1770,1
1820,0.5,12.666666666666622,13.333333333333279,1820,500,484,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 773, 888, 902]",1770,1
1821,0.5,12.666666666666622,12.874999999999952,1821,515,500,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 409, 470, 722, 767, 867, 951, 952]",1713,1
1822,0.5,12.666666666666622,13.333333333333279,1822,514,499,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 409, 470, 722, 767, 867]",1713,1
1823,0.5,12.708333333333288,13.333333333333279,1823,498,519,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 554, 614]",1681,1
1824,0.5,12.708333333333288,13.333333333333279,1824,498,518,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 554, 614]",1681,1
1825,0.5,12.708333333333288,13.166666666666615,1825,509,485,0.5,"[19, 50, 86, 109, 148, 172, 258, 278, 472, 657, 704, 713, 746, 830, 844, 998]",1668,1
1826,0.5,12.708333333333288,12.833333333333286,1826,508,486,0.5,"[19, 50, 86, 109, 148, 172, 258, 278, 472, 657, 704, 713, 746, 830, 844, 930]",1668,1
1827,0.5,12.708333333333288,13.333333333333279,1827,489,516,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471, 500, 629, 737, 758]",1794,1
1828,0.5,12.708333333333288,13.333333333333279,1828,490,515,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471, 500, 629, 737, 758, 931]",1794,1
1829,0.5,12.708333333333288,13.333333333333279,1829,511,511,0.5,"[0, 3, 7, 29, 51, 87, 128, 423, 751, 761, 868]",1736,1
1830,0.5,12.708333333333288,13.124999999999948,1830,510,511,0.5,"[0, 3, 7, 29, 51, 87, 128, 423, 751, 761, 868, 989]",1736,1
1831,0.5,12.708333333333288,13.041666666666616,1831,510,487,0.5,"[19, 50, 86, 109, 148, 172, 258, 348, 493, 932, 973]",1345,1
1832,0.5,12.708333333333288,13.333333333333279,1832,509,488,0.5,"[19, 50, 86, 109, 148, 172, 258, 348, 493, 933]",1345,1
1833,0.5,12.708333333333288,13.333333333333279,1833,496,518,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 553, 594, 934]",1560,1
1834,0.5,12.708333333333288,13.333333333333279,1834,497,517,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 553, 594]",1560,1
1835,0.5,12.749999999999954,13.333333333333279,1835,487,486,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 551, 613, 661, 724, 853]",1685,1
1836,0.5,12.749999999999954,13.333333333333279,1836,487,487,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 551, 613, 661, 724, 853, 935]",1685,1
1837,0.5,12.749999999999954,13.20833333333328,1837,515,496,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374, 443, 467, 726, 870, 1004]",1717,1
1838,0.5,12.749999999999954,13.333333333333279,1838,514,496,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374, 443, 467, 726, 870]",1717,1
1839,0.5,12.749999999999954,13.124999999999948,1839,483,507,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 732, 936, 987, 988]",1522,1
1840,0.5,12.749999999999954,13.166666666666615,1840,484,506,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 732, 937, 997]",1522,1
1841,0.5,12.749999999999954,13.333333333333279,1841,482,500,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 530, 583, 590, 646, 677]",1433,1
