"","X","alpha","birthdate","deathdate","index","locx","locy","mutation_rate","mutations","parent_index","proliferation_rate","norm_locx","norm_locy","sampled","cluster"
"373",876,0.5,9.375,13.3333333333333,876,492,508,0.5,"[0, 1, 9, 22, 40, 95, 147, 236, 288, 329, 436]",853,1,-6.5,7,FALSE,8
"374",879,0.5,9.375,13.3333333333333,879,487,501,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 447]",866,1,-11.5,0,FALSE,5
"375",881,0.5,9.375,13.3333333333333,881,490,504,0.5,"[247, 266, 449]",825,1,-8.5,3,FALSE,1
"376",882,0.5,9.375,13.3333333333333,882,491,505,0.5,"[247, 266]",825,1,-7.5,4,FALSE,1
"377",883,0.5,9.375,13.3333333333333,883,510,500,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 345]",672,1,11.5,-1,FALSE,1
"378",884,0.5,9.375,13.3333333333333,884,509,501,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 345, 450]",672,1,10.5,0,FALSE,1
"379",885,0.5,9.375,13.3333333333333,885,489,499,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 434]",851,1,-9.5,-2,TRUE,5
"380",887,0.5,9.41666666666667,13.3333333333333,887,499,514,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 261, 393, 437, 451]",856,1,0.5,13,FALSE,2
"381",888,0.5,9.41666666666667,13.3333333333333,888,499,513,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 261, 393, 437]",856,1,0.5,12,FALSE,2
"382",889,0.5,9.41666666666667,13.3333333333333,889,489,496,0.5,"[2, 6, 18, 144, 195, 210, 227, 433, 452]",850,1,-9.5,-5,FALSE,6
"383",890,0.5,9.41666666666667,13.3333333333333,890,490,497,0.5,"[2, 6, 18, 144, 195, 210, 227, 433, 453]",850,1,-8.5,-4,FALSE,6
"384",892,0.5,9.41666666666667,13.3333333333333,892,491,503,0.5,"[247, 367, 425, 455]",835,1,-7.5,2,FALSE,1
"385",893,0.5,9.41666666666667,13.3333333333333,893,509,492,0.5,"[19, 50, 86, 109, 148, 178, 356, 384, 456]",737,1,10.5,-9,FALSE,4
"386",896,0.5,9.41666666666667,13.3333333333333,896,494,490,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 457]",800,1,-4.5,-11,FALSE,9
"387",898,0.5,9.41666666666667,13.3333333333333,898,509,502,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 409]",796,1,10.5,1,FALSE,1
"388",901,0.5,9.45833333333333,13.3333333333333,901,508,506,0.5,"[0, 3, 7, 29, 51, 87, 128]",555,1,9.5,5,FALSE,1
"389",902,0.5,9.45833333333333,13.3333333333333,902,507,507,0.5,"[0, 3, 7, 29, 51, 87, 128]",555,1,8.5,6,FALSE,1
"390",904,0.5,9.45833333333333,13.3333333333333,904,502,513,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 319, 365, 459]",751,1,3.5,12,FALSE,3
"391",905,0.5,9.45833333333333,13.3333333333333,905,499,489,0.5,"[2, 32, 44, 53, 92, 103, 121, 269, 363, 445, 460]",872,1,0.5,-12,FALSE,10
"392",906,0.5,9.45833333333333,13.3333333333333,906,499,490,0.5,"[2, 32, 44, 53, 92, 103, 121, 269, 363, 445]",872,1,0.5,-11,FALSE,10
"393",907,0.5,9.45833333333333,13.3333333333333,907,490,494,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 461]",707,1,-8.5,-7,TRUE,6
"394",908,0.5,9.45833333333333,13.3333333333333,908,490,495,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 462]",707,1,-8.5,-6,FALSE,6
"395",912,0.5,9.5,13.3333333333333,912,488,499,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 434, 464]",886,1,-10.5,-2,FALSE,5
"396",914,0.5,9.5,13.3333333333333,914,489,498,0.5,"[2, 6, 18, 144, 195, 210, 227, 432, 466]",849,1,-9.5,-3,FALSE,6
"397",915,0.5,9.5,13.3333333333333,915,505,489,0.5,"[19, 50, 86, 109, 264, 315, 369]",709,1,6.5,-12,FALSE,4
"398",916,0.5,9.5,13.3333333333333,916,504,490,0.5,"[19, 50, 86, 109, 264, 315, 369]",709,1,5.5,-11,FALSE,4
"399",920,0.5,9.5,13.3333333333333,920,509,500,0.5,"[0, 4, 23, 34, 78, 217, 296, 322, 468]",619,1,10.5,-1,TRUE,1
"400",932,0.5,9.54166666666667,13.3333333333333,932,491,504,0.5,"[247, 367, 425, 454, 476]",891,1,-7.5,3,FALSE,1
"401",933,0.5,9.54166666666667,13.3333333333333,933,509,490,0.5,"[19, 50, 86, 109, 148, 172, 258, 278, 354]",685,1,10.5,-11,FALSE,4
"402",934,0.5,9.54166666666667,13.3333333333333,934,508,491,0.5,"[19, 50, 86, 109, 148, 172, 258, 278, 354, 477]",685,1,9.5,-10,FALSE,4
"403",939,0.5,9.58333333333333,13.3333333333333,939,491,492,0.5,"[2, 32, 43, 66, 193, 208, 274, 316, 480]",607,1,-7.5,-9,FALSE,1
"404",940,0.5,9.58333333333333,13.3333333333333,940,492,493,0.5,"[2, 32, 43, 66, 193, 208, 274, 316, 481]",607,1,-6.5,-8,FALSE,1
"405",942,0.5,9.58333333333333,13.3333333333333,942,492,506,0.5,"[247, 266, 422]",826,1,-6.5,5,FALSE,1
"406",944,0.5,9.58333333333333,13.3333333333333,944,508,503,0.5,"[0, 4, 23, 34, 78, 217, 386, 483]",739,1,9.5,2,FALSE,1
"407",945,0.5,9.625,13.3333333333333,945,509,496,0.5,"[19, 50, 86, 109, 148, 172, 280, 421, 484]",823,1,10.5,-5,FALSE,4
"408",946,0.5,9.625,13.3333333333333,946,508,495,0.5,"[19, 50, 86, 109, 148, 172, 280, 421]",823,1,9.5,-6,FALSE,4
"409",947,0.5,9.625,13.3333333333333,947,508,508,0.5,"[0, 3, 7, 29, 51, 87, 128, 423, 485]",827,1,9.5,7,FALSE,1
"410",951,0.5,9.625,13.3333333333333,951,492,510,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 487]",926,1,-6.5,9,FALSE,8
"411",952,0.5,9.625,13.3333333333333,952,493,510,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 488]",926,1,-5.5,9,FALSE,8
"412",954,0.5,9.625,13.3333333333333,954,488,500,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 490]",900,1,-10.5,-1,FALSE,5
"413",956,0.5,9.625,13.3333333333333,956,498,514,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 491]",743,1,-0.5,13,FALSE,2
"414",958,0.5,9.625,13.3333333333333,958,508,492,0.5,"[19, 50, 86, 109, 148, 178, 356, 384, 492]",894,1,9.5,-9,FALSE,4
"415",960,0.5,9.66666666666666,13.3333333333333,960,507,491,0.5,"[19, 50, 86, 109, 148, 172, 258, 348]",677,1,8.5,-10,FALSE,4
"416",962,0.5,9.66666666666666,13.3333333333333,962,497,489,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 401, 486]",950,1,-1.5,-12,FALSE,7
"417",964,0.5,9.66666666666666,13.3333333333333,964,503,512,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 334]",764,1,4.5,11,FALSE,3
"418",965,0.5,9.66666666666666,13.3333333333333,965,489,502,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 376, 415, 494]",807,1,-9.5,1,FALSE,6
"419",967,0.5,9.66666666666666,13.3333333333333,967,510,496,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374, 443]",918,1,11.5,-5,FALSE,1
"420",968,0.5,9.66666666666666,13.3333333333333,968,509,497,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374, 443]",918,1,10.5,-4,FALSE,1
"421",972,0.5,9.66666666666666,13.3333333333333,972,507,508,0.5,"[0, 3, 7, 29, 51, 87, 128, 423, 497]",948,1,8.5,7,FALSE,1
"422",973,0.5,9.70833333333333,13.3333333333333,973,509,495,0.5,"[19, 50, 86, 109, 148, 172, 280]",815,1,10.5,-6,FALSE,4
"423",974,0.5,9.70833333333333,13.3333333333333,974,508,494,0.5,"[19, 50, 86, 109, 148, 172, 280, 498]",815,1,9.5,-7,FALSE,4
"424",983,0.5,9.75,13.3333333333333,983,511,499,0.5,"[0, 4, 23, 34, 78, 217, 296, 322, 504]",936,1,12.5,-2,FALSE,1
"425",984,0.5,9.75,13.3333333333333,984,510,499,0.5,"[0, 4, 23, 34, 78, 217, 296, 322, 505]",936,1,11.5,-2,FALSE,1
"426",985,0.5,9.75,13.3333333333333,985,491,502,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 376, 415]",966,1,-7.5,1,FALSE,6
"427",986,0.5,9.75,13.3333333333333,986,490,501,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 376, 415]",966,1,-8.5,0,FALSE,6
"428",988,0.5,9.75,13.3333333333333,988,489,497,0.5,"[2, 6, 18, 144, 195, 210, 227, 419, 496, 506]",970,1,-9.5,-4,FALSE,6
"429",990,0.5,9.75,13.3333333333333,990,488,501,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448]",899,1,-10.5,0,FALSE,5
"430",994,0.5,9.79166666666666,13.3333333333333,994,508,493,0.5,"[19, 50, 86, 109, 148, 172, 280, 346, 508]",756,1,9.5,-8,FALSE,4
"431",996,0.5,9.79166666666666,13.3333333333333,996,492,507,0.5,"[0, 1, 9, 22, 40, 95, 147, 236, 288, 329, 436]",875,1,-6.5,6,FALSE,8
"432",1000,0.5,9.79166666666666,13.3333333333333,1000,504,512,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 510]",779,1,5.5,11,FALSE,3
"433",1002,0.5,9.83333333333333,13.3333333333333,1002,492,489,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 310]",813,1,-6.5,-12,FALSE,9
"434",1006,0.5,9.83333333333333,13.3333333333333,1006,493,511,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 214, 398, 512]",773,1,-5.5,10,FALSE,8
"435",1007,0.5,9.83333333333333,13.3333333333333,1007,506,513,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182]",999,1,7.5,12,FALSE,3
"436",1009,0.5,9.83333333333333,13.3333333333333,1009,510,504,0.5,"[0, 4, 23, 34, 78, 217, 386, 499]",998,1,11.5,3,FALSE,1
"437",1010,0.5,9.83333333333333,13.3333333333333,1010,509,504,0.5,"[0, 4, 23, 34, 78, 217, 386, 499]",998,1,10.5,3,FALSE,1
"438",1011,0.5,9.83333333333333,13.3333333333333,1011,510,502,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 326, 372, 387, 513]",741,1,11.5,1,FALSE,1
"439",1012,0.5,9.83333333333333,13.3333333333333,1012,509,503,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 326, 372, 387]",741,1,10.5,2,FALSE,1
"440",1013,0.5,9.83333333333333,13.3333333333333,1013,507,511,0.5,"[0, 3, 7, 29, 51, 87, 116, 514]",787,1,8.5,10,FALSE,1
"441",1015,0.5,9.87499999999999,13.3333333333333,1015,491,487,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 503, 515]",982,1,-7.5,-14,FALSE,9
"442",1020,0.5,9.87499999999999,13.3333333333333,1020,503,513,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 334, 520]",763,1,4.5,12,FALSE,3
"443",1026,0.5,9.87499999999999,13.3333333333333,1026,506,512,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186, 320]",878,1,7.5,11,FALSE,3
"444",1030,0.5,9.91666666666666,13.3333333333333,1030,507,509,0.5,"[0, 3, 7, 29, 51, 87, 116, 439, 524]",861,1,8.5,8,FALSE,1
"445",1031,0.5,9.91666666666666,13.3333333333333,1031,496,488,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 428]",930,1,-2.5,-13,FALSE,7
"446",1032,0.5,9.91666666666666,13.3333333333333,1032,496,489,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 428, 525]",930,1,-2.5,-12,FALSE,7
"447",1035,0.5,9.91666666666666,13.3333333333333,1035,508,496,0.5,"[19, 50, 86, 109, 148, 172, 280, 527]",711,1,9.5,-5,FALSE,4
"448",1036,0.5,9.91666666666666,13.3333333333333,1036,507,495,0.5,"[19, 50, 86, 109, 148, 172, 280]",711,1,8.5,-6,FALSE,4
"449",1037,0.5,9.95833333333333,13.3333333333333,1037,499,488,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 401, 528]",979,1,0.5,-13,FALSE,7
"450",1038,0.5,9.95833333333333,13.3333333333333,1038,498,489,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 401, 529]",979,1,-0.5,-12,FALSE,7
"451",1042,0.5,9.95833333333333,13.3333333333333,1042,498,488,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 401, 502, 533]",980,1,-0.5,-13,FALSE,7
"452",1045,0.5,9.95833333333333,13.3333333333333,1045,502,515,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 319, 365, 536]",903,1,3.5,14,FALSE,3
"453",1046,0.5,9.95833333333333,13.3333333333333,1046,503,514,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 319, 365]",903,1,4.5,13,FALSE,3
"454",1047,0.5,9.95833333333333,13.3333333333333,1047,490,492,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 368, 414, 430]",867,1,-8.5,-9,FALSE,6
"455",1048,0.5,9.95833333333333,13.3333333333333,1048,490,493,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 368, 414, 430, 537]",867,1,-8.5,-8,FALSE,6
"456",1049,0.5,9.99999999999999,13.3333333333333,1049,510,498,0.5,"[19, 81, 100, 111, 151, 279, 341, 394]",833,1,11.5,-3,FALSE,1
"457",1050,0.5,9.99999999999999,13.3333333333333,1050,509,498,0.5,"[19, 81, 100, 111, 151, 279, 341, 394, 538]",833,1,10.5,-3,FALSE,1
"458",1055,0.5,9.99999999999999,13.3333333333333,1055,494,489,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 310]",814,1,-4.5,-12,FALSE,9
"459",1056,0.5,9.99999999999999,13.3333333333333,1056,493,490,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 310, 541]",814,1,-5.5,-11,FALSE,9
"460",1058,0.5,9.99999999999999,13.3333333333333,1058,490,502,0.5,"[2, 6, 18, 144, 169, 189, 317, 378]",847,1,-8.5,1,FALSE,6
"461",1061,0.5,10.0416666666667,13.3333333333333,1061,489,504,0.5,"[2, 6, 18, 144, 169, 189, 317, 378, 544]",1057,1,-9.5,3,FALSE,6
"462",1064,0.5,10.0416666666667,13.3333333333333,1064,507,512,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186, 320, 522]",1025,1,8.5,11,FALSE,3
"463",1066,0.5,10.0416666666667,13.3333333333333,1066,492,490,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 328, 545]",831,1,-6.5,-11,FALSE,9
"464",1068,0.5,10.0416666666667,13.3333333333333,1068,492,488,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 503, 516]",1016,1,-6.5,-13,FALSE,9
"465",1070,0.5,10.0416666666667,13.3333333333333,1070,488,498,0.5,"[2, 6, 18, 144, 195, 210, 227, 432, 465]",1004,1,-10.5,-3,FALSE,6
"466",1071,0.5,10.0416666666667,13.3333333333333,1071,500,515,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 261, 393]",855,1,1.5,14,FALSE,2
"467",1072,0.5,10.0416666666667,13.3333333333333,1072,500,514,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 261, 393]",855,1,1.5,13,FALSE,2
"468",1074,0.5,10.0416666666667,13.3333333333333,1074,498,513,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 388, 548]",744,1,-0.5,12,FALSE,2
"469",1076,0.5,10.0833333333333,13.3333333333333,1076,509,505,0.5,"[0, 4, 23, 34, 78, 217, 386, 550]",975,1,10.5,4,FALSE,1
"470",1078,0.5,10.0833333333333,13.3333333333333,1078,491,489,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 552]",1024,1,-7.5,-12,TRUE,9
"471",1085,0.5,10.125,13.3333333333333,1085,490,507,0.5,"[247, 266, 555]",821,1,-8.5,6,FALSE,1
"472",1086,0.5,10.125,13.3333333333333,1086,491,506,0.5,"[247, 266]",821,1,-7.5,5,FALSE,1
"473",1088,0.5,10.125,13.3333333333333,1088,508,489,0.5,"[19, 50, 86, 109, 148, 172, 258, 278, 473, 556]",928,1,9.5,-12,FALSE,4
"474",1090,0.5,10.125,13.3333333333333,1090,487,499,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 531, 558]",1040,1,-11.5,-2,FALSE,5
"475",1093,0.5,10.125,13.3333333333333,1093,490,503,0.5,"[2, 6, 18, 144, 169, 189, 317, 378, 560]",1062,1,-8.5,2,FALSE,6
"476",1094,0.5,10.125,13.3333333333333,1094,489,503,0.5,"[2, 6, 18, 144, 169, 189, 317, 378, 561]",1062,1,-9.5,2,FALSE,6
"477",1096,0.5,10.125,13.3333333333333,1096,488,502,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 562]",991,1,-10.5,1,FALSE,5
"478",1097,0.5,10.125,13.3333333333333,1097,490,487,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 310, 511, 563]",1001,1,-8.5,-14,FALSE,9
"479",1099,0.5,10.125,13.3333333333333,1099,498,516,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 526, 543, 564]",1060,1,-0.5,15,FALSE,2
"480",1100,0.5,10.125,13.3333333333333,1100,499,515,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 526, 543]",1060,1,0.5,14,FALSE,2
"481",1101,0.5,10.125,13.3333333333333,1101,495,515,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 238]",1079,1,-3.5,14,FALSE,8
"482",1104,0.5,10.1666666666667,13.3333333333333,1104,508,490,0.5,"[19, 50, 86, 109, 148, 172, 258, 348, 493, 566]",959,1,9.5,-11,FALSE,4
"483",1106,0.5,10.1666666666667,13.3333333333333,1106,509,491,0.5,"[19, 50, 86, 109, 148, 178, 356, 384, 559, 567]",1092,1,10.5,-10,TRUE,4
"484",1107,0.5,10.1666666666667,13.3333333333333,1107,497,515,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 388]",1073,1,-1.5,14,FALSE,2
"485",1108,0.5,10.1666666666667,13.3333333333333,1108,497,514,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 388, 568]",1073,1,-1.5,13,FALSE,2
"486",1112,0.5,10.1666666666667,13.3333333333333,1112,487,500,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 434, 571]",911,1,-11.5,-1,FALSE,5
"487",1115,0.5,10.2083333333333,13.3333333333333,1115,486,502,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448]",992,1,-12.5,1,FALSE,5
"488",1116,0.5,10.2083333333333,13.3333333333333,1116,487,502,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448]",992,1,-11.5,1,FALSE,5
"489",1118,0.5,10.2083333333333,13.3333333333333,1118,489,494,0.5,"[2, 6, 18, 144, 195, 210, 227, 373, 417, 574]",817,1,-9.5,-7,FALSE,6
"490",1119,0.5,10.2083333333333,13.3333333333333,1119,506,490,0.5,"[19, 50, 86, 109, 148, 172, 258, 278, 355, 575]",686,1,7.5,-11,FALSE,4
"491",1121,0.5,10.2083333333333,13.3333333333333,1121,486,497,0.5,"[2, 6, 18, 144, 195, 210, 227, 432, 465]",1003,1,-12.5,-4,FALSE,6
"492",1122,0.5,10.2083333333333,13.3333333333333,1122,487,498,0.5,"[2, 6, 18, 144, 195, 210, 227, 432, 465, 576]",1003,1,-11.5,-3,FALSE,6
"493",1124,0.5,10.25,13.3333333333333,1124,508,507,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 446, 577]",874,1,9.5,6,FALSE,1
"494",1126,0.5,10.25,13.3333333333333,1126,495,489,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290]",799,1,-3.5,-12,FALSE,9
"495",1129,0.5,10.25,13.3333333333333,1129,489,505,0.5,"[247, 367, 425, 454, 475, 479, 570]",1110,1,-9.5,4,FALSE,1
"496",1130,0.5,10.25,13.3333333333333,1130,490,505,0.5,"[247, 367, 425, 454, 475, 479, 570]",1110,1,-8.5,4,FALSE,1
"497",1131,0.5,10.25,13.3333333333333,1131,496,514,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 399, 579]",845,1,-2.5,13,FALSE,2
"498",1132,0.5,10.25,13.3333333333333,1132,496,513,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 399, 580]",845,1,-2.5,12,FALSE,2
"499",1134,0.5,10.25,13.3333333333333,1134,486,501,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 434]",1111,1,-12.5,0,TRUE,5
"500",1135,0.5,10.25,13.3333333333333,1135,492,492,0.5,"[2, 32, 43, 65, 154]",705,1,-6.5,-9,FALSE,1
"501",1136,0.5,10.25,13.3333333333333,1136,491,493,0.5,"[2, 32, 43, 65, 154, 581]",705,1,-7.5,-8,FALSE,1
"502",1140,0.5,10.2916666666667,13.3333333333333,1140,486,500,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 530, 584]",1039,1,-12.5,-1,FALSE,5
"503",1141,0.5,10.2916666666667,13.3333333333333,1141,506,489,0.5,"[19, 50, 86, 109, 148, 172, 258, 278, 355, 585]",1120,1,7.5,-12,FALSE,4
"504",1142,0.5,10.2916666666667,13.3333333333333,1142,507,490,0.5,"[19, 50, 86, 109, 148, 172, 258, 278, 355, 586]",1120,1,8.5,-11,FALSE,4
"505",1144,0.5,10.2916666666667,13.3333333333333,1144,490,506,0.5,"[247, 367, 425, 454, 475]",937,1,-8.5,5,FALSE,1
"506",1146,0.5,10.2916666666667,13.3333333333333,1146,486,498,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 531, 557]",1089,1,-12.5,-3,FALSE,5
"507",1148,0.5,10.2916666666667,13.3333333333333,1148,491,490,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 328]",1065,1,-7.5,-11,FALSE,9
"508",1152,0.5,10.3333333333333,13.3333333333333,1152,485,501,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 458, 489, 521, 530, 583, 591]",1139,1,-13.5,0,FALSE,5
"509",1154,0.5,10.3333333333333,13.3333333333333,1154,508,509,0.5,"[0, 3, 7, 29, 51, 87, 128, 423, 592]",971,1,9.5,8,FALSE,1
"510",1158,0.5,10.375,13.3333333333333,1158,509,494,0.5,"[19, 50, 86, 109, 148, 172, 280, 346, 507, 589]",1150,1,10.5,-7,FALSE,4
"511",1160,0.5,10.375,13.3333333333333,1160,498,515,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 553, 595]",1083,1,-0.5,14,FALSE,2
"512",1162,0.5,10.375,13.3333333333333,1162,500,488,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 469, 534, 597]",1043,1,1.5,-13,FALSE,10
"513",1164,0.5,10.375,13.3333333333333,1164,493,489,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411, 463]",910,1,-5.5,-12,FALSE,9
"514",1169,0.5,10.4166666666667,13.3333333333333,1169,508,511,0.5,"[0, 3, 7, 29, 51, 87, 116]",1014,1,9.5,10,FALSE,1
"515",1170,0.5,10.4166666666667,13.3333333333333,1170,507,510,0.5,"[0, 3, 7, 29, 51, 87, 116]",1014,1,8.5,9,FALSE,1
"516",1171,0.5,10.4166666666667,13.3333333333333,1171,492,513,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 298]",809,1,-6.5,12,FALSE,8
"517",1172,0.5,10.4166666666667,13.3333333333333,1172,493,512,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 298, 598]",809,1,-5.5,11,FALSE,8
"518",1173,0.5,10.4166666666667,13.3333333333333,1173,487,504,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 599]",1156,1,-11.5,3,FALSE,5
"519",1175,0.5,10.4166666666667,13.3333333333333,1175,502,488,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 402, 600]",784,1,3.5,-13,FALSE,10
"520",1178,0.5,10.4166666666667,13.3333333333333,1178,488,503,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 578, 601]",1128,1,-10.5,2,FALSE,5
"521",1180,0.5,10.4166666666667,13.3333333333333,1180,510,495,0.5,"[19, 50, 86, 109, 148, 172, 280, 346, 507, 572]",1113,1,11.5,-6,FALSE,4
"522",1181,0.5,10.4166666666667,13.3333333333333,1181,489,488,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411]",1023,1,-9.5,-13,FALSE,9
"523",1183,0.5,10.4583333333333,13.3333333333333,1183,491,510,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471, 501, 603]",978,1,-7.5,9,FALSE,8
"524",1184,0.5,10.4583333333333,13.3333333333333,1184,492,511,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471, 501, 604]",978,1,-6.5,10,FALSE,8
"525",1185,0.5,10.4583333333333,13.3333333333333,1185,487,505,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 578]",1177,1,-11.5,4,FALSE,5
"526",1186,0.5,10.4583333333333,13.3333333333333,1186,488,504,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448, 578]",1177,1,-10.5,3,FALSE,5
"527",1188,0.5,10.4583333333333,13.3333333333333,1188,497,516,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 553, 594, 605]",1159,1,-1.5,15,FALSE,2
"528",1190,0.5,10.4583333333333,13.3333333333333,1190,495,513,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 238]",1080,1,-3.5,12,FALSE,8
"529",1192,0.5,10.4583333333333,13.3333333333333,1192,505,513,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 608]",1082,1,6.5,12,FALSE,3
"530",1193,0.5,10.5,13.3333333333333,1193,493,513,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 238, 523]",1028,1,-5.5,12,FALSE,8
"531",1194,0.5,10.5,13.3333333333333,1194,494,512,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 238, 523]",1028,1,-4.5,11,FALSE,8
"532",1202,0.5,10.5416666666667,13.3333333333333,1202,488,497,0.5,"[2, 6, 18, 144, 195, 210, 227, 419, 495]",969,1,-10.5,-4,FALSE,6
"533",1204,0.5,10.5833333333333,13.3333333333333,1204,487,503,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 442, 448]",1174,1,-11.5,2,TRUE,5
