state	treeLength	tsliceX	tsliceY	tsliceZ	sliceg
2561000	3.37969272384	2.26852844812	-4.3795959193	0.0094572206058	eta
2562000	3.42361477783	5.90037486114	-2.09375975269	1.52655665886e-16	eta
2562000	3.42361477783	0.499988953499	2.59502162033	0.00477860275816	eta
2562000	3.42361477783	-3.22626234154	1.04817843768	0.0120115390956	eta
2562000	3.42361477783	-3.09994184371	5.18674277219	0.0147834769474	eta
2563000	3.43662326541	-2.90742805562	-5.1122725867	-5.55111512313e-17	eta
2563000	3.43662326541	-4.69407192425	-3.56402377647	0.00809497644267	eta
2563000	3.43662326541	-5.95700605096	1.11181518085	0.0184013051527	eta
2563000	3.43662326541	-6.30587908148	0.285263832623	0.018740063619	eta
2563000	3.43662326541	3.44610091919	2.23063839076	0.00248696653727	eta
2563000	3.43662326541	0.270137354085	-6.60620866803	0.0186031929452	eta
2564000	3.42081661647	0.591137348967	-1.47592797898	-2.35922392733e-16	eta
2564000	3.42081661647	0.173739208272	1.75725258561	0.0170477533693	eta
2564000	3.42081661647	5.27515235589	-1.3600237099	0.0149466529856	eta
2565000	3.39725923008	4.58326247084	-2.64344254866	1.5959455979e-16	eta
2565000	3.39725923008	-4.6832444954	-1.2331658198	0.0169633787145	eta
2566000	3.35796282991	-1.9906083437	-2.40508249358	6.24500451352e-17	eta
2566000	3.35796282991	-1.49466097744	-3.83210589884	0.00768877682896	eta
2566000	3.35796282991	3.05658333898	-1.98104299558	0.00887219693247	eta
2566000	3.35796282991	5.79542210914	-3.43907166282	0.0143806095397	eta
2566000	3.35796282991	-3.75081457112	0.793898854313	0.015720276925	eta
2566000	3.35796282991	-4.86040425821	0.603135452588	0.0187657441762	eta
2567000	3.45631317043	-3.16827959627	-3.17365410722	2.22044604925e-16	eta
2567000	3.45631317043	0.553942612369	-2.46069322358	0.0061934785565	eta
2567000	3.45631317043	2.55527349579	-3.61654785248	0.0072267747195	eta
2567000	3.45631317043	4.83302206777	-3.61482958298	0.0191352435843	gamma
2567000	3.45631317043	-2.88059268013	2.34747452426	0.0123321899708	eta
2567000	3.45631317043	-6.70313912925	-3.09234777415	0.0181961214543	eta
2568000	3.5214504156	-1.09877704911	-2.0854706769	1.11022302463e-16	delta
2569000	3.62248169166	3.75557878895	3.95680751311	-1.73472347598e-16	eta
2569000	3.62248169166	-1.09711271579	10.6728499332	0.0122716517492	delta
2569000	3.62248169166	2.08980474228	-0.732877563946	0.0102142980244	eta
2569000	3.62248169166	-1.81025212078	3.54478457208	0.0109985218044	eta
2570000	3.57724903316	-2.68914670475	8.45895369004	5.55111512313e-17	gamma
2570000	3.57724903316	2.63399214801	8.70989221666	0.0155966640785	gamma
2570000	3.57724903316	0.839470569583	7.71857280939	0.0185103675243	eta
2571000	3.5423449584	-5.59567196783	3.69229889412	6.24500451352e-17	gamma
2571000	3.5423449584	-0.906691136004	-0.356294529315	0.0101560425178	gamma
2571000	3.5423449584	-1.33611958924	1.29780663182	0.0124607827392	gamma
2571000	3.5423449584	-8.06602836209	-6.60738450504	0.0197256453213	eta
2572000	3.58801309618	-0.236777566955	8.03319896121	6.93889390391e-18	delta
2572000	3.58801309618	-5.18886696596	-1.36364142934	0.0120795299923	beta
2572000	3.58801309618	-4.77422563007	0.205839084173	0.0124185217523	beta
2572000	3.58801309618	0.0405026874877	-1.02686920117	0.0196833843344	beta
2573000	3.58986573229	-5.17866584791	4.80984867377	5.55111512313e-17	delta
2573000	3.58986573229	-3.40114431788	-0.75208052576	0.00798826316179	alpha
2573000	3.58986573229	0.58043613501	-3.6838452531	0.0165232016607	alpha
2573000	3.58986573229	-0.529240644269	2.95706137666	0.0170125802074	alpha
2574000	3.68014303633	-0.377373569553	4.86216897937	1.5959455979e-16	delta
2575000	3.61593429724	-2.37884941405	5.759178794	1.38777878078e-17	eta
2575000	3.61593429724	-3.26867590816	1.57511674009	0.00806646746102	eta
2575000	3.61593429724	0.683001076912	-3.91200450203	0.0185889538281	eta
2575000	3.61593429724	0.15813215681	-4.3233287822	0.0193475057771	eta
2576000	3.58210756452	0.0814101744229	4.75161369766	6.93889390391e-18	eta
2576000	3.58210756452	-3.30815650866	7.21622571147	0.0100316872718	eta
2576000	3.58210756452	-2.51647006667	3.32925656707	0.0181172507057	eta
2576000	3.58210756452	1.6339270808	-3.67534940337	0.0142680228628	eta
2577000	3.53620096197	0.991551702041	1.78158504474	-1.04083408559e-16	alpha
2577000	3.53620096197	-2.89510760846	8.53555455626	0.00984282327818	alpha
2577000	3.53620096197	-3.55324933141	2.26766481533	0.0153729752048	gamma
2577000	3.53620096197	4.14795063634	-6.75019569197	0.0140791588692	alpha
2578000	3.58617298886	1.15045886831	7.28034068343	-7.6327832943e-17	mu
2578000	3.58617298886	1.80786500419	7.96139849242	0.0176190671688	mu
2578000	3.58617298886	3.31715648707	7.48426658874	0.0186822613115	mu
2578000	3.58617298886	-0.666218903785	-2.19932841024	0.0173768407425	alpha
2579000	3.5495547804	-0.839952527173	0.337486664419	-1.04083408559e-16	eta
2579000	3.5495547804	-2.27771547163	13.7447183325	0.00789703190883	eta
2579000	3.5495547804	-0.118762521772	6.79002924427	0.0128693411072	eta
2579000	3.5495547804	-4.49192589802	6.1900519636	0.0139993936098	eta
2579000	3.5495547804	-1.34178521353	-7.16784789364	0.00434587496462	eta
2579000	3.5495547804	1.0619709212	-4.64202423744	0.0152999138618	eta
2580000	3.62362009322	-8.06720335311	-6.95040524506	-1.17961196366e-16	eta
2580000	3.62362009322	-4.00345010714	4.35208545819	0.0129911426511	eta
2580000	3.62362009322	-3.75409624785	2.84469899982	0.0165560713115	eta
2580000	3.62362009322	-5.00407869934	3.89768094078	0.0182477418547	eta
2580000	3.62362009322	-1.30594243047	-5.96345426077	0.00943998570694	eta
2581000	3.59506458255	-2.89209418752	-0.55982552071	-6.93889390391e-18	eta
2582000	3.66131018308	5.26051024482	2.676540165	-1.04083408559e-16	eta
2582000	3.66131018308	1.24029677619	7.63240284123	0.00875619873152	eta
2582000	3.66131018308	4.18171236896	7.33704854582	0.0139041849816	epsilon
2582000	3.66131018308	3.15154673225	8.1234261562	0.0194218156832	epsilon
2582000	3.66131018308	3.62228195651	-3.57135391125	0.0164463761494	eta
2583000	3.65929497081	4.19998535146	2.82235673083	1.73472347598e-16	eta
2583000	3.65929497081	-3.05082851502	7.24751927212	0.0122251773099	eta
2583000	3.65929497081	-0.698927882463	5.49859949666	0.0126892252894	eta
2583000	3.65929497081	-2.72646146891	6.3471983918	0.0186063751996	eta
2583000	3.65929497081	3.36726911368	-3.9720200614	0.0152314164572	eta
2584000	3.58094367545	2.88009430908	-1.96399465333	-1.04083408559e-16	eta
2584000	3.58094367545	-3.22863523664	5.16867749378	0.015139686875	eta
2585000	3.55134141568	1.83113789365	-4.01181615028	4.85722573274e-17	eta
2586000	3.54045187324	-1.02789010305	-6.97680215798	-1.38777878078e-17	eta
2586000	3.54045187324	-2.81069276945	2.75930638201	0.0167744095538	eta
2587000	3.41416810291	-3.23425131554	-3.31687724132	-1.38777878078e-17	eta
2587000	3.41416810291	-4.34567668317	-1.33849231098	0.00292842729979	eta
2587000	3.41416810291	-5.82846256962	3.73102231261	0.00904889611643	eta
2587000	3.41416810291	-0.560405540433	7.03282166205	0.0159155247261	gamma
2587000	3.41416810291	-7.88634213456	7.09682713276	0.0189785778539	delta
2587000	3.41416810291	4.8436345524	-2.42559894438	0.0192813846358	eta
2588000	3.40008929421	1.04877062585	0.604917257742	1.52655665886e-16	eta
2589000	3.40113787399	2.09784798786	-5.85152297465	1.52655665886e-16	eta
2589000	3.40113787399	4.0464966572	6.27860896385	0.00313652038356	eta
2589000	3.40113787399	0.560566278279	3.47673878045	0.00962852858465	eta
2589000	3.40113787399	0.972846060289	6.61285841492	0.0179121771217	delta
2589000	3.40113787399	2.49388944838	9.19647973632	0.0156720572903	gamma
2590000	3.39935718969	2.99688862167	-1.31284096577	-6.24500451352e-17	eta
2590000	3.39935718969	0.211678965268	6.39455528567	0.0155410608578	eta
2590000	3.39935718969	1.24959123493	8.35522140658	0.016409863807	eta
2591000	3.38398835986	1.29999034254	-2.49983587874	6.93889390391e-17	beta
2591000	3.38398835986	2.28579699187	1.86783269937	0.00390482272747	beta
2591000	3.38398835986	-1.45023797369	2.04586123073	0.00941618400813	beta
2591000	3.38398835986	-0.178796747934	6.92667095534	0.0169186578789	gamma
2592000	3.46247609971	-1.15475440724	-2.05789330327	-6.93889390391e-18	eta
2592000	3.46247609971	-1.34717913405	5.17612161924	0.0122666003727	eta
2593000	3.37599672009	1.65813795922	7.62689750696	1.52655665886e-16	eta
2593000	3.37599672009	0.275161135307	6.40752510219	0.00691861617089	eta
2593000	3.37599672009	-2.87653925893	4.79399096853	0.00795998483667	eta
2593000	3.37599672009	1.42991582859	8.58539123309	0.0182950329443	eta
2593000	3.37599672009	4.27625289357	2.63806208315	0.0185320240115	eta
2594000	3.31163349551	-0.638312220905	3.99659007596	1.80411241502e-16	gamma
2594000	3.31163349551	0.065116493833	3.81454715214	0.00204237997042	gamma
2594000	3.31163349551	-2.99173483576	5.88029935443	0.01888143531	gamma
2594000	3.31163349551	1.23653673825	6.93052506063	0.0128987703143	gamma
2594000	3.31163349551	-1.38030855369	-2.27736041735	0.00693686414092	gamma
2595000	3.37981879061	0.682997125194	-1.0839672747	-1.80411241502e-16	gamma
2595000	3.37981879061	0.486043528535	4.36938738916	0.00506610025019	gamma
2595000	3.37981879061	-3.94803516222	4.51274809714	0.017381748085	delta
2595000	3.37981879061	1.36427454693	6.48132751703	0.0141895780101	gamma
2596000	3.46970382365	0.534921437558	3.70026168397	5.55111512313e-17	mu
2597000	3.41904292806	-6.13213985496	-6.22853291544	1.5959455979e-16	beta
2597000	3.41904292806	-9.01468955893	0.482056851552	0.01994439593	delta
2598000	3.5320677012	-4.77784846682	-1.53078031066	1.38777878078e-17	delta
2598000	3.5320677012	-3.92225717068	4.42485921493	0.014133159511	delta
2598000	3.5320677012	-5.24590636776	4.62696864133	0.0146616706289	delta
2598000	3.5320677012	-0.229698865863	-4.85804194194	0.00926973459604	beta
2599000	3.42488968591	3.13411799637	-1.48360703841	2.671474153e-16	zeta
2599000	3.42488968591	-3.49025564994	3.32087197946	0.00932498331604	zeta
2599000	3.42488968591	-2.6714130229	3.96603275533	0.0121931435763	zeta
2599000	3.42488968591	1.00930952033	8.13124704365	0.0193334298556	zeta
2600000	3.38060304522	-8.11956935869	-5.46832876175	1.5959455979e-16	mu
2600000	3.38060304522	-5.30020597694	3.90904786732	0.013639721535	mu
2600000	3.38060304522	-6.7282422847	4.75087032328	0.0165078817953	mu
2600000	3.38060304522	-4.98924789327	-3.33430719543	0.0128889627253	mu
2601000	3.38083432357	-5.48376231784	-5.68332589782	-6.93889390391e-17	delta
2602000	3.35778608252	0.594417421117	4.50586903238	-5.55111512313e-17	zeta
2602000	3.35778608252	-1.53693686645	8.57570961361	0.00997570656855	zeta
2602000	3.35778608252	-3.31575092739	7.22825620434	0.0170005936662	zeta
2602000	3.35778608252	-1.62888183746	8.16009150238	0.0180736970959	zeta
2602000	3.35778608252	2.54978936081	-2.21000153673	0.0188040865227	beta
2603000	3.27992926401	2.2601969297	1.22084114654	-6.93889390391e-17	alpha
2603000	3.27992926401	-3.36405596975	5.35910450759	0.016486245397	gamma
2603000	3.27992926401	1.35991728518	7.90414035349	0.0192176765063	gamma
2604000	3.28165997114	1.36362866383	-5.27454198208	5.55111512313e-17	gamma
2604000	3.28165997114	-2.45460588694	1.71013529068	0.0146564720219	gamma
2605000	3.3658035986	-1.77181272422	-0.00693607215688	-5.55111512313e-17	alpha
2605000	3.3658035986	-2.60781321419	4.01193998604	0.0127539152288	mu
2605000	3.3658035986	-3.5973783164	1.58701998857	0.0158129095694	mu
2605000	3.3658035986	-3.15296547708	2.9349773357	0.0168746822273	mu
2605000	3.3658035986	1.68823219601	-3.45960348686	0.0100828330705	alpha
2606000	3.35391886232	-5.13832384144	-0.370058344067	9.71445146547e-17	gamma
2606000	3.35391886232	-1.89001194561	-3.57222495332	0.0191643314181	gamma
2607000	3.32473909193	-4.81858592178	-1.60115078251	1.11022302463e-16	alpha
2607000	3.32473909193	-2.93895321589	2.13597062872	0.00659680086722	alpha
2607000	3.32473909193	0.773168943227	5.06599012504	0.0159668107724	alpha
2607000	3.32473909193	-5.8939607168	5.07124216621	0.0193022997767	zeta
2607000	3.32473909193	0.790086421819	-4.34277682272	0.0022052604773	alpha
2608000	3.27906956221	-1.2505824526	-4.12885616564	-1.66533453694e-16	mu
2608000	3.27906956221	-2.11232885208	5.11913321107	0.0117959802441	mu
2608000	3.27906956221	-2.90166163708	4.10382433969	0.0142001833215	mu
2608000	3.27906956221	-3.44877828093	5.69501802986	0.0150974213292	mu
2609000	3.3287421596	-0.982217927094	-6.62132989103	1.38777878078e-17	alpha
2609000	3.3287421596	-2.21069692435	-1.03697898599	0.0160260489704	alpha
2609000	3.3287421596	-2.8237240273	0.713999166531	0.0187921670193	alpha
2609000	3.3287421596	-0.771149441704	-4.74734028121	0.015855671266	alpha
2610000	3.33399910754	-0.52247488954	5.97988867821	-6.93889390391e-17	alpha
2610000	3.33399910754	4.02141888376	-5.44633588709	0.00725326199736	alpha
2611000	3.42280985272	-5.02282647545	5.56543438448	1.2490009027e-16	eta
2611000	3.42280985272	-5.23538042629	-5.19821558863	0.00901385759723	eta
2612000	3.36589476507	2.26865253623	2.27284170861	-5.20417042793e-17	eta
2612000	3.36589476507	2.27432686691	0.887305418299	0.000149190331259	eta
2612000	3.36589476507	-4.29853378543	2.03264417307	0.00679380234336	eta
2612000	3.36589476507	-1.89839010583	7.73241856191	0.00995317622286	eta
2612000	3.36589476507	-2.04132924925	7.09450190509	0.0132021410915	eta
2612000	3.36589476507	3.1281217275	-5.5322933941	0.00943943261951	eta
2613000	3.38237778974	-3.48712614838	1.37196599375	1.38777878078e-17	eta
2613000	3.38237778974	-1.667890497	0.553138575598	0.0074399237556	eta
2613000	3.38237778974	-6.89769253007	3.38913228959	0.0146389290981	zeta
2613000	3.38237778974	0.688056232297	-3.61599538453	0.0167301660439	eta
2614000	3.3651165082	-0.676105682493	4.69668975495	2.08166817117e-17	eta
2614000	3.3651165082	-5.13411068233	6.84967371425	0.00921286734514	eta
2614000	3.3651165082	-0.592566880304	0.169741598388	0.0160079436518	eta
2615000	3.39377183637	-3.07958909294	6.50578604314	-4.85722573274e-17	delta
2615000	3.39377183637	-7.33947531839	3.30123393613	0.00686371696504	delta
2615000	3.39377183637	-5.70822272574	7.58926964412	0.0114011015314	delta
2615000	3.39377183637	-6.11318063815	6.07277090989	0.013603957232	delta
2615000	3.39377183637	2.55249215121	-1.16396817455	0.0113181691414	delta
2615000	3.39377183637	0.527686274188	3.15505908009	0.0134320549185	delta
2616000	3.37454377234	-3.39207955552	1.66420573966	-3.46944695195e-17	delta
2616000	3.37454377234	0.996939022625	-3.00005144374	0.000493545725505	delta
2617000	3.43697870497	-2.22228433511	5.08867295147	-1.04083408559e-16	eta
2617000	3.43697870497	2.4211136093	1.86194438122	0.0159270809896	eta
2618000	3.40880492158	5.43060337513	6.88877984102	-2.56739074445e-16	gamma
2618000	3.40880492158	2.10744138391	2.02848142841	0.00613044855994	gamma
2618000	3.40880492158	-6.66942346065	5.01177576391	0.0145579650845	gamma
2619000	3.34764417946	-0.155473175226	6.32931378912	-3.46944695195e-17	mu
2619000	3.34764417946	-3.86202978971	-1.71610836516	0.00423283749065	mu
2619000	3.34764417946	-4.22007718007	2.43610111051	0.00991530141363	mu
2620000	3.46491717201	-0.548319765982	-0.754073098596	2.15105711021e-16	gamma
2620000	3.46491717201	-3.32600298629	-2.32153688063	0.0046194168996	gamma
2620000	3.46491717201	-5.63679731794	5.02621963806	0.00876358126752	gamma
2620000	3.46491717201	-2.60553849722	-3.50577178724	0.014259527806	gamma
2620000	3.46491717201	-1.22431503534	-3.60331521348	0.019825883858	alpha
2621000	3.41192155793	-1.28572573156	-2.59380205388	-6.93889390391e-17	zeta
2621000	3.41192155793	-4.40205899908	-4.09760327258	0.00241472684153	zeta
2621000	3.41192155793	-1.00911884808	0.596149119026	0.00729393838115	zeta
2621000	3.41192155793	-2.05186200608	-3.26515057981	0.00791067338001	alpha
2621000	3.41192155793	3.30757180545	-3.48954024226	0.013477029432	alpha
2622000	3.56555235368	-6.40181383501	-6.28246956566	-1.80411241502e-16	alpha
2623000	3.66506753178	-9.67648140009	-4.20898633248	-1.11022302463e-16	eta
2624000	3.54887987587	-2.1989898483	2.21610755362	4.16333634234e-17	eta
2624000	3.54887987587	-4.60828925737	1.66477653628	0.000232807800397	eta
2624000	3.54887987587	-0.0809277594406	3.73700525168	0.00507126411312	eta
2624000	3.54887987587	-1.19527905695	5.29691077009	0.0136311441763	eta
2624000	3.54887987587	-2.05824165397	-4.21392002318	0.0107134249463	eta
2625000	3.56765396174	-7.65658653355	-4.9258312436	1.38777878078e-17	eta
2625000	3.56765396174	-5.97717933406	-4.05407851122	0.00624201246036	eta
2625000	3.56765396174	-1.09509692308	-4.3117930975	0.0101621936788	eta
2625000	3.56765396174	-1.86765130116	5.42319498109	0.0118789206419	eta
2626000	3.54052382124	-6.65639067245	-3.35561733421	1.52655665886e-16	eta
2626000	3.54052382124	-2.86161277614	1.22265704804	0.0113015154731	eta
2626000	3.54052382124	1.98888693942	2.80898424322	0.0192063898755	eta
2627000	3.53220796113	-4.02646616804	-0.155386405725	6.93889390391e-17	eta
2627000	3.53220796113	3.9570447314	4.56436754158	0.00405098635793	eta
2627000	3.53220796113	-0.934621762883	-5.15550689075	0.00637468982236	eta
2628000	3.57854830913	-6.70386168515	-6.36625757633	-1.11022302463e-16	delta
2628000	3.57854830913	-5.58392868985	-7.60944104904	7.57299699443e-05	delta
2628000	3.57854830913	0.0783806999231	-1.25569287575	0.0170398510371	delta
2628000	3.57854830913	-1.09211241135	-7.18511031628	0.00239943343438	delta
2629000	3.63013444126	-5.68972620321	-2.97208103274	2.22044604925e-16	eta
2629000	3.63013444126	-0.180126982168	1.52412376625	0.0109007226576	eta
2629000	3.63013444126	-1.54339576151	-5.70782113836	0.013224426122	eta
2630000	3.6999354545	-3.96104527556	-0.0511244034326	2.08166817117e-16	zeta
2630000	3.6999354545	1.77506215756	2.3024276965	0.0101929071996	eta
2630000	3.6999354545	-3.17193358581	6.13874969729	0.013173262663	eta
2630000	3.6999354545	1.61228263269	-1.92479257697	0.0157698060313	eta
2631000	3.65932812473	0.180971382855	-1.29907250563	6.93889390391e-17	eta
2631000	3.65932812473	-3.69317185961	0.12739727084	0.00904208106502	eta
2631000	3.65932812473	-3.2056802697	4.28483773217	0.0120224365285	eta
2631000	3.65932812473	4.855525102	-0.688546622459	0.0146189798967	eta
2631000	3.65932812473	4.96577649085	-2.28105006089	0.0199951030182	eta
2632000	3.56326275289	2.63767402295	3.88570430431	4.85722573274e-17	eta
2632000	3.56326275289	4.70894403461	-2.50562078379	0.00666314937532	alpha
2632000	3.56326275289	-0.345112540969	-0.834993277974	0.00151811610088	eta
2632000	3.56326275289	-2.43897256992	2.64788890821	0.00301593187793	eta
2632000	3.56326275289	-2.67519908651	5.40443435159	0.00375208562065	eta
2632000	3.56326275289	-0.320877958202	2.23103938946	0.0142493441011	gamma
2633000	3.60197848576	3.01685699595	-1.83546244336	1.66533453694e-16	alpha
2633000	3.60197848576	-3.94081138286	-2.1564397424	0.00946512281579	delta
2633000	3.60197848576	4.21668476532	5.87103736881	0.0108933472478	delta
2634000	3.45557163245	2.27664080607	0.822497443926	6.24500451352e-17	delta
2634000	3.45557163245	4.76744536206	-4.22348189643	0.0158659497908	beta
2634000	3.45557163245	-2.95720779172	-2.05685075402	0.000955060559716	delta
2634000	3.45557163245	0.993766605027	4.14879238429	0.00156357958109	delta
2635000	3.45813566626	5.09146080963	-0.916308560285	4.16333634234e-17	eta
2635000	3.45813566626	-5.39527649667	-2.03052588839	0.00567040027973	eta
2635000	3.45813566626	-0.746458053041	3.28575812882	0.0145129599548	delta
2636000	3.46659464384	3.51643312874	-1.90508233719	-6.93889390391e-18	beta
2636000	3.46659464384	-4.03733448796	1.05588054548	0.00260711730555	beta
2636000	3.46659464384	5.21643426222	7.27754170176	0.00573374307214	beta
2637000	3.48739263233	5.20052907548	-1.62238767972	9.71445146547e-17	mu
2637000	3.48739263233	-0.302159929816	4.46939930294	0.0118545969623	mu
2637000	3.48739263233	-0.750663339614	3.96078079609	0.0149812227289	mu
2638000	3.45362277329	-7.27923788664	-1.27399139798	1.04083408559e-16	gamma
2638000	3.45362277329	-5.35100074273	1.62804262944	0.00459916428213	eta
2638000	3.45362277329	-3.81544840851	3.70691475293	0.015000334086	eta
2638000	3.45362277329	-0.938619665813	1.94943305852	0.012096642489	gamma
2639000	3.50985293918	6.04259922053	-5.9878520481	-2.08166817117e-16	eta
2639000	3.50985293918	5.09107092994	5.00756773395	0.00598997867371	eta
2640000	3.45391068053	-1.33444038522	-0.557254985112	-2.28983498829e-16	eta
2640000	3.45391068053	-5.91378433335	-3.59629971659	0.00299861839794	eta
2641000	3.51277519201	-2.32111132145	2.86251641352	-5.55111512313e-17	eta
2641000	3.51277519201	3.6559676176	-1.9300085798	0.0125102762354	eta
2641000	3.51277519201	0.526329023656	1.1068768895	0.0018515280175	eta
2642000	3.60622743489	-5.33325476948	-5.32419495411	-1.80411241502e-16	mu
2642000	3.60622743489	0.609896962704	0.477724750338	0.0111826011699	eta
2642000	3.60622743489	-2.14751123177	-4.09620001733	0.00790545848992	mu
2642000	3.60622743489	-0.421605769236	-6.0218015454	0.0145513312362	mu
2643000	3.59529288247	-1.1389500764	0.107524986537	1.38777878078e-17	eta
2643000	3.59529288247	-1.38388098283	-0.706000586418	0.0116774929397	eta
2643000	3.59529288247	-4.27732601165	-1.11703211941	0.0110813003448	eta
2643000	3.59529288247	-0.51250265049	-2.17609425685	0.0141776626195	eta
2644000	3.56877760847	-0.144989731563	1.74241321941	2.22044604925e-16	eta
2644000	3.56877760847	2.06409575765	-0.938481592723	0.0115468274679	eta
2644000	3.56877760847	0.536640394922	-2.29671974675	0.0121178950933	eta
2645000	3.62363089683	4.38269327435	-2.46498327528	5.55111512313e-17	eta
2646000	3.57744375793	3.3891691144	1.03567167279	1.80411241502e-16	eta
2646000	3.57744375793	1.64926756138	3.4083722728	0.0109550345799	eta
2646000	3.57744375793	4.388902946	-3.93071830939	0.00231334821275	eta
2646000	3.57744375793	1.15115789898	-1.5861665022	0.0125829102355	eta
2647000	3.62792339652	3.59963398019	9.57740453902	2.08166817117e-16	eta
2647000	3.62792339652	0.24245882011	9.19329682345	0.0169715426011	eta
2647000	3.62792339652	2.88441326568	4.69919657484	0.00585580489896	eta
2647000	3.62792339652	-0.427892991582	-2.07617626604	0.0167548954892	eta
2647000	3.62792339652	-1.24273632344	-1.95454247057	0.0187803825877	eta
2648000	3.57667533532	1.96622409778	-2.36623346112	1.5959455979e-16	beta
2648000	3.57667533532	6.21281275171	3.75511636248	0.00238132286203	gamma
2648000	3.57667533532	-6.9772074102	-0.460626930308	0.0133661359436	zeta
2648000	3.57667533532	-4.68214061726	5.87280651051	0.0149131142947	delta
2648000	3.57667533532	1.06523121933	-3.61766109711	0.00179963621587	beta
2648000	3.57667533532	1.91160905626	-7.06190983501	0.00298059238836	beta
2648000	3.57667533532	1.6400813351	-6.05069083294	0.00781859095367	beta
2648000	3.57667533532	-0.036624510037	-2.72632006651	0.0109076378698	beta
2649000	3.60877941165	-1.7050054197	1.17041026044	6.24500451352e-17	eta
2649000	3.60877941165	0.618542843749	2.85703836187	0.0150719537292	eta
2649000	3.60877941165	-1.06492486009	0.763341114401	0.00187307852122	eta
2650000	3.59682530139	-0.271365595946	3.91632991055	1.31838984174e-16	beta
2650000	3.59682530139	-0.525385514302	-1.64316602315	0.0107665420567	beta
2651000	3.59365440096	-0.635747167336	0.886777016272	-3.1918911958e-16	eta
2651000	3.59365440096	-4.73487522671	3.14783906034	0.0164605076573	eta
2651000	3.59365440096	0.370474820356	0.10187767961	0.0025809500037	eta
2652000	3.59241209407	-1.01085164029	-2.24557146459	-2.28983498829e-16	eta
2652000	3.59241209407	-1.71394651036	3.57403269729	0.0119265183012	delta
2653000	3.57027940085	-0.756976213264	2.13086573856	6.93889390391e-18	delta
2653000	3.57027940085	1.3421581811	7.12826292357	0.00304195544618	delta
2653000	3.57027940085	-2.71465486958	0.423268219051	0.000291562385147	delta
2653000	3.57027940085	1.5342423553	-7.75743904592	0.0187844853855	beta
2654000	3.58395517876	0.177917442938	-1.17609659422	-1.73472347598e-16	mu
2654000	3.58395517876	-0.941556490599	0.885704946476	0.0125507651508	mu
2654000	3.58395517876	-2.69767118716	2.96303944272	0.0135591079346	mu
2654000	3.58395517876	-0.316461585003	4.09387556004	0.0137086367151	mu
2654000	3.58395517876	-1.27363241955	1.82809022581	0.0184096593375	mu
2655000	3.54424118481	-0.821284133279	4.09740766138	2.08166817117e-17	mu
2655000	3.54424118481	7.01709618911	-0.321307094831	0.0146303617459	mu
2655000	3.54424118481	-1.96777104683	3.19004975236	0.00437526616246	mu
2655000	3.54424118481	-0.864618112321	8.29132834799	0.0047832073347	mu
2656000	3.56348253394	0.155482467653	6.16211228543	-9.71445146547e-17	beta
2656000	3.56348253394	-1.67098483589	7.27063031992	0.0141324223738	delta
2656000	3.56348253394	-1.15577417022	6.10365864495	0.0156072334718	delta
2656000	3.56348253394	-3.88298040086	1.81074908117	0.010279301043	beta
2656000	3.56348253394	2.96351059459	-1.7646703207	0.0138538056326	beta
2657000	3.52434921567	1.26299068463	3.15937378965	1.38777878078e-17	eta
2657000	3.52434921567	-4.5810205543	1.58228577786	0.0199661672254	eta
2657000	3.52434921567	1.43871280269	-0.664040904068	0.00614103192889	eta
2657000	3.52434921567	-3.98170120226	-2.09895634084	0.0187329934485	eta
2658000	3.48228746698	-3.31494946472	6.11851010158	-1.17961196366e-16	eta
2658000	3.48228746698	1.05650044242	0.892784202851	0.0168668142816	eta
2659000	3.53198486953	4.89562769152	-1.53177181408	1.2490009027e-16	eta
2659000	3.53198486953	1.65771781011	-6.48394279432	0.0172636469098	beta
2659000	3.53198486953	1.86184628286	-1.14068437508	0.00694696364817	eta
2659000	3.53198486953	-2.2582385552	3.05588331776	0.014966782018	eta
2659000	3.53198486953	-1.34069367032	4.22921536967	0.016741582252	eta
2659000	3.53198486953	-1.55661791032	5.70929594532	0.0154870360803	eta
2660000	3.52961398547	0.312613150611	3.74819269055	-5.55111512313e-17	eta
2661000	3.59562247867	0.906772646124	-2.50662368471	4.16333634234e-17	eta
2661000	3.59562247867	-1.86258295955	2.3227384554	0.0147622044795	eta
2662000	3.58330134349	-1.10885629558	0.294661556554	-4.85722573274e-17	beta
2663000	3.52770603958	1.09721876667	4.17901563827	-1.04083408559e-16	eta
2663000	3.52770603958	1.05419249286	7.28855358683	0.0162325782694	gamma
2663000	3.52770603958	0.189547909937	8.977430002	0.0164117843585	gamma
2663000	3.52770603958	5.04701986613	1.974871	0.00111122154236	eta
2663000	3.52770603958	-3.6604320573	0.144320273288	0.00719342403274	eta
2663000	3.52770603958	-4.78596980401	-1.79558380655	0.0186197348368	eta
2664000	3.61834891835	-0.732819231731	8.19402283591	-5.55111512313e-17	eta
2664000	3.61834891835	-3.21030502642	9.95885465761	0.00268620275095	eta
2664000	3.61834891835	-1.28039705066	0.185421528563	0.00959264184652	eta
2664000	3.61834891835	-4.08084351119	-0.172972955067	0.0131582576354	eta
2665000	3.58990093048	0.327162987741	-0.779188452427	2.08166817117e-16	eta
2665000	3.58990093048	2.74880589717	9.56319161293	0.0146080015406	eta
2665000	3.58990093048	2.07353661897	-2.02240055603	0.0104475619989	eta
