# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Apr 24 09:42:32 PDT 2020 [seed=1587746503633]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	exponential.popSize	exponential.growthRate	clock.rate	meanRate	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	treeLikelihood	branchRates	location.traitLikelihood	coalescent
91560000	-1543.6888384385309	33.789814832168545	-1577.4786532706994	0.34065301950814814	0.3183867424933547	0.9516529874457226	1.0	1.0	1.8197904022175E-4	-1.302872763535071E-4	-1.302872763535071E-4	3.582096812075056E-4	0.510296583389646	7429.904914407013	2702.389482049945	2702.389482049945	3774.5684614241563	53722.018281273806	-238.06792006443402	0.0	-1339.4107332062654	39.091879943128504
91570000	-1563.918634012896	17.45138267819513	-1581.3700166910912	0.2982184742533978	0.3193053181454525	3.4211713504670676	1.0	1.0	2.8033190204020575E-4	-1.1829094162289045E-4	-1.1829094162289045E-4	3.295963094175164E-4	0.3891562922877914	4203.840803959254	1508.7434929471372	1508.7434929471372	3575.4972212243338	52522.62144722247	-254.59140880258386	0.0	-1326.7786078885074	24.27903474397791
91580000	-1561.5150782620021	12.330056956688274	-1573.8451352186903	0.17170091162028542	0.3624483248935549	1.8757900112152956	1.0	1.0	3.0485093019147345E-4	-1.3566796403057657E-4	-1.3566796403057657E-4	3.219582891470072E-4	0.43304570928052927	4037.4242384099116	1701.3046249064578	1701.304624906458	3822.8943814981885	56077.58550914103	-251.48067415722846	0.0	-1322.3644610614617	21.15983052250639
91590000	-1572.181712739881	4.814758035999364	-1576.9964707758804	0.42682049247926057	0.3642195793218348	2.4884325082553636	1.0	1.0	2.863613204223664E-4	-1.4198383615459466E-4	-1.4198383615459466E-4	2.871999384634526E-4	0.4950961583345839	4626.02358918633	2286.9802091475904	2286.98020914759	4612.5156933938115	41317.33684327573	-250.64426667777929	0.0	-1326.352204098101	13.328866778109445
91600000	-1607.3249491726167	-18.546017155784508	-1588.7789320168322	0.1815190591498125	0.39991892511045346	6.773125828740684	1.0	1.0	3.6205731687111387E-4	-1.8978076513527205E-4	-1.8978076513527205E-4	3.8176761678598105E-4	0.5104626673656664	3735.311788886792	1856.8634377156748	1856.863437715675	3542.461184494719	50272.279870117236	-258.9526934678311	0.0	-1329.8262385490011	-8.39306158151739
91610000	-1589.6966963451919	-11.143292129706342	-1578.5534042154854	0.2782684567329585	0.38339448878529375	4.145386316155359	1.0	1.0	3.50320339552792E-4	-1.524578118308523E-4	-1.524578118308523E-4	3.6107336700332335E-4	0.42866623621112626	3497.147706360054	1476.6181493414617	1476.6181493414615	3393.000104455352	45753.380317842646	-268.5121709001557	0.0	-1310.0412333153297	-3.9400906753918217
91620000	-1625.862485085201	-10.987273950527069	-1614.875211134674	0.32001715722312307	0.3504159679286157	-0.2162356422927424	1.0	1.0	3.0365802409405184E-4	-1.975673650405658E-4	-1.975673650405658E-4	3.2400554549904745E-4	0.6298637363949029	5458.864377338003	3328.62651928792	3328.62651928792	5116.048146851048	46257.89661829932	-273.3546328020399	0.0	-1341.520578332634	-5.267669308394406
91630000	-1614.8241014051941	-17.983689642610717	-1596.8404117625835	0.23651105973927855	0.378021458561296	-0.19942675525787035	1.0	1.0	2.6630991762732054E-4	-1.359954480809174E-4	-1.359954480809174E-4	3.3034565737535506E-4	0.4585074547287542	4754.573050854203	1957.3446117672815	1957.3446117672815	3832.924481544957	49163.98136882125	-258.9171434612203	0.0	-1337.9232683013631	-10.184809247795075
91640000	-1638.5071261614796	-27.956671733806104	-1610.5504544276735	0.4530885287229532	0.441508684479088	0.4820683314952956	1.0	1.0	2.0130214416891502E-4	-9.0473083648248E-5	-9.0473083648248E-5	2.841137100103849E-4	0.3783111111243041	5797.372905763196	1846.1136698543287	1846.1136698543287	4107.593387289363	43204.35898269291	-262.83941611299065	0.0	-1347.7110383146828	-21.251336555060107
91650000	-1657.412734390184	-48.6400209569013	-1608.7727134332827	0.7398899686877989	0.40223279295111636	-0.7227793015127143	1.0	1.0	2.4015354373851106E-4	-1.245523101235007E-4	-1.245523101235007E-4	2.591679892585785E-4	0.4992483147813518	5546.448841855353	2665.541443645061	2665.541443645061	5139.521081853028	34060.93687162891	-257.61559315507947	0.0	-1351.1571202782031	-42.65928336267082
91660000	-1683.7687467102892	-61.4292737042829	-1622.3394730060063	0.31999412066588445	0.4241157844756578	2.942588330186795	1.0	1.0	2.8859728740486496E-4	-1.5130849120541592E-4	-1.5130849120541592E-4	2.8366185309549935E-4	0.5288307624680967	4810.291716867355	2565.8648633733305	2565.8648633733305	4893.98601174137	44717.095492227	-265.4392275213531	0.0	-1356.9002454846532	-53.58156210593874
91670000	-1675.7338544003742	-63.17057208094418	-1612.56328231943	0.3855298002741786	0.4587368455896312	5.1897418383052765	1.0	1.0	2.7930844004474167E-4	-1.644295179529554E-4	-1.644295179529554E-4	2.9685878789588617E-4	0.5710350935060766	5312.61434095109	2942.6469781952887	2942.6469781952883	4998.531573371472	42567.652851744955	-252.71492763083413	0.0	-1359.848354688596	-53.028065002674815
91680000	-1705.4607096954248	-56.626325249283965	-1648.8343844461408	0.42831874497248756	0.4216477716035285	0.18337291197272876	1.0	1.0	2.4168808519360222E-4	-1.472405837243531E-4	-1.472405837243531E-4	2.4434857112842794E-4	0.6058917068757775	6537.5184870115845	3939.4052262757273	3939.4052262757273	6466.337485612497	43346.24340883203	-279.0266400975288	0.0	-1369.807744348612	-50.993188332434876
91690000	-1711.2139879414212	-72.76443692682912	-1638.449551014592	0.26160464550680995	0.47853452869032664	-0.05060675794118774	1.0	1.0	2.1738023189737742E-4	-1.2981189552477212E-4	-1.2981189552477212E-4	2.910812424039066E-4	0.5160566249625624	6270.0352260404525	2796.2130124825953	2796.213012482595	4682.478679097139	43500.611905729806	-271.76570059661424	0.0	-1366.683850417978	-67.80765545680518
91700000	-1704.5518139467927	-55.70138753387341	-1648.8504264129192	0.30108210356474047	0.4122213265866664	1.1438809000986805	1.0	1.0	2.3010520005890012E-4	-1.1162549038712388E-4	-1.1162549038712388E-4	2.8812146799991884E-4	0.4335232100399586	5351.6378593425325	2073.3588669053165	2073.3588669053165	4274.029661223108	44082.815763418745	-260.8143143102463	0.0	-1388.0361121026729	-46.399742594735606
91710000	-1711.924154093058	-71.0417839918687	-1640.8823701011893	0.30513168026465093	0.4756708528702538	-0.16780056592765225	1.0	1.0	2.0614650016963204E-4	-8.800516229024547E-5	-8.800516229024547E-5	2.623741116560747E-4	0.37840744691791967	5661.618744134732	1899.0123425598913	1899.012342559891	4448.315735235536	40709.20100838793	-260.3510406707413	0.0	-1380.5313294304478	-63.32171224842454
91720000	-1684.5381684015363	-57.8982231034516	-1626.6399452980847	0.2672087522851717	0.4294893297917926	1.752210304055498	1.0	1.0	1.9156754999677316E-4	-1.0053139476780158E-4	-1.0053139476780158E-4	3.181388990666095E-4	0.4072230464560789	6257.830642196091	1977.4647002501333	1977.4647002501335	3768.1568897654465	40068.532787766635	-269.63230113037247	0.0	-1357.0076441677122	-48.216399381094895
91730000	-1646.4074875102497	-38.28824649579457	-1608.1192410144552	0.24938689650956214	0.4162649152866926	0.43488143643320853	1.0	1.0	2.831739750366905E-4	-1.5268419554401906E-4	-1.5268419554401906E-4	4.040454801559406E-4	0.4513903706227602	4435.054889582295	1675.9568446306864	1675.9568446306864	3108.293952711015	46133.75284395991	-266.21746522546033	0.0	-1341.9017757889949	-34.221915307233274
91740000	-1634.365435393328	-15.505225512839012	-1618.860209880489	0.19216446487624012	0.3919763974579381	2.6623744317521445	1.0	1.0	2.969553615083128E-4	-1.4314160676722035E-4	-1.4314160676722035E-4	3.717185571490916E-4	0.43083718643010743	4135.062641068828	1592.3324223178195	1592.3324223178195	3303.3836966756703	53512.83579387782	-270.7767836710033	0.0	-1348.0834262094859	-8.731242908117546
91750000	-1643.3164540568264	-49.05117235299616	-1594.2652817038302	0.2907454257605373	0.4488007736735214	0.7270136206920241	1.0	1.0	2.778377054235276E-4	-1.3710702303618567E-4	-1.3710702303618567E-4	3.78268869959222E-4	0.4229254386400096	4383.234872403715	1588.7437015064293	1588.7437015064293	3219.476980520022	41806.73616505755	-268.73575756813443	0.0	-1325.5295241356957	-43.91676676488008
91760000	-1647.5914289660473	-51.28376083122069	-1596.3076681348266	0.5707664100233698	0.4347594129415952	1.0665413211776102	1.0	1.0	2.474847938743816E-4	-1.6068126531314984E-4	-1.6068126531314984E-4	4.1933835681436983E-4	0.49877960680850686	5378.794746764442	2061.036229396073	2061.036229396073	3174.4530104716337	37783.84936949327	-271.99199697553126	0.0	-1324.3156711592953	-45.76234307192178
91770000	-1678.313203346754	-67.71848199360193	-1610.5947213531522	0.27850874121693714	0.464888152326489	4.313828266010402	1.0	1.0	3.2448548002854893E-4	-1.546350412882037E-4	-1.546350412882037E-4	4.79035969764238E-4	0.3922168236558428	3642.0774762882334	1175.6795657700784	1175.6795657700782	2467.0407501469836	43448.00862186959	-276.0306160710585	0.0	-1334.5641052820938	-58.060267334583074
91780000	-1639.0145800937676	-47.35837231760455	-1591.656207776163	0.2016803052925041	0.4306505960342246	8.248880803367005	1.0	1.0	3.815366907085005E-4	-1.9424863372826388E-4	-1.9424863372826388E-4	4.918718288896105E-4	0.44839818258049835	3280.5754600570353	1295.5555970691005	1295.5555970691005	2544.6871138671872	51955.9730768077	-271.6959901442292	0.0	-1319.9602176319338	-35.18679229714896
91790000	-1620.3150018694978	-15.051356659833644	-1605.2636452096642	0.2632127280806853	0.4220635660251972	2.514391135295769	1.0	1.0	2.8191265166466374E-4	-1.4764818047514216E-4	-1.4764818047514216E-4	4.0812633865507537E-4	0.43528480252577784	4376.408688420906	1583.2567483645164	1583.2567483645166	3022.9976878892817	46192.94404220693	-273.7894796454573	0.0	-1331.474165564207	-5.88209853718727
91800000	-1629.1016881739383	-33.527121283059365	-1595.574566890879	0.30847443318757883	0.39163200497425	1.3947393565724817	1.0	1.0	2.7224685915363465E-4	-1.1938054070539091E-4	-1.1938054070539091E-4	3.312432690968101E-4	0.3975379295280102	4362.584061126224	1572.2814398917074	1572.2814398917074	3585.5817136263145	44499.550149474184	-270.8520287211032	0.0	-1324.7225381697758	-26.52152814920173
91810000	-1665.6975367184589	-61.40370930451559	-1604.2938274139433	0.5240671775954606	0.4397022558022794	2.0836694407066876	1.0	1.0	2.4048530681686857E-4	-1.488097636148065E-4	-1.488097636148065E-4	3.318574988753932E-4	0.5267582370087642	5755.169484094043	2580.7022996119044	2580.7022996119044	4170.5662938329915	36419.08185080682	-271.46679669318803	0.0	-1332.8270307207551	-55.045688991394165
91820000	-1628.3645420311673	-31.62083390163717	-1596.7437081295302	0.2229300973742913	0.43554153972560605	0.03306427885634777	1.0	1.0	3.386721003777848E-4	-1.543190427080117E-4	-1.543190427080117E-4	3.5971254105226244E-4	0.4421320728003122	3670.15283185903	1574.5196704784764	1574.5196704784767	3455.476877834462	47366.53124095869	-261.3193241461921	0.0	-1335.424383983338	-27.82514337092927
91830000	-1680.973011834758	-70.52596606827998	-1610.447045766478	0.3984157437501965	0.4402722450646856	2.4651164299701853	1.0	1.0	2.7504884446187224E-4	-1.4921984942020726E-4	-1.4921984942020726E-4	3.369005189802727E-4	0.49019722122283216	4785.686303660499	2119.674353028775	2119.674353028775	3907.080617634505	38622.180836153064	-272.10025770324785	0.0	-1338.3467880632302	-64.02863418428102
91840000	-1648.9632408101095	-35.90485956036417	-1613.0583812497453	0.25354961192938624	0.4260785279182076	5.032132802863253	1.0	1.0	3.306410269083122E-4	-1.8402547448603191E-4	-1.8402547448603191E-4	3.585239830998445E-4	0.5344910892609805	4234.000348352362	2173.254676975349	2173.254676975349	3904.7156929513203	46797.055545781164	-269.2769509441449	0.0	-1343.7814303056002	-26.371247413590275
91850000	-1660.5859544817147	-35.406617649448336	-1625.1793368322662	0.22212668515579626	0.4245518152474464	2.2024206212748103	1.0	1.0	2.958314114635755E-4	-1.567963798701059E-4	-1.567963798701059E-4	3.6500454948199803E-4	0.4771607909582244	4376.8311631918905	1880.1718572140699	1880.1718572140696	3547.3643892449054	51088.90984215881	-276.5437862171621	0.0	-1348.6355506151042	-27.808920139016315
91860000	-1662.2091254306208	-28.95373828627165	-1633.2553871443492	0.25490874831687393	0.4078424402538552	0.9376925569388814	1.0	1.0	2.2630659291055972E-4	-1.1881108808885256E-4	-1.1881108808885256E-4	3.1880326930458866E-4	0.4423306024499239	5493.6522193589235	2047.3654463692753	2047.3654463692756	3899.7395450510153	50058.46061087126	-269.78599079784897	0.0	-1363.4693963465004	-22.1147847288335
91870000	-1632.679476482772	6.637831662517557	-1639.3173081452896	0.43132917734237214	0.36695669908918216	2.6330321112160364	1.0	1.0	2.0253969723131295E-4	-1.4425382301095903E-4	-1.4425382301095903E-4	3.4165340987646917E-4	0.5483771796804628	7060.528380655757	2981.1153114357285	2981.115311435728	4185.637371592939	46786.94962128143	-285.5529189151425	0.0	-1353.7643892301471	14.543532316218446
91880000	-1637.0359188074356	-11.866468448208963	-1625.1694503592266	0.14918055606844527	0.38304880305747996	1.941714128313607	1.0	1.0	2.845607517390845E-4	-1.7283830588500572E-4	-1.7283830588500572E-4	3.9132901344400133E-4	0.5179424145630884	4802.537704329671	2121.1370796660485	2121.1370796660485	3492.2372030943443	59818.79738264389	-283.7745164890957	0.0	-1341.394933870131	-3.6371427999247246
91890000	-1620.6365800670198	-2.0390819964834614	-1618.5974980705364	0.18491937360100097	0.3889463238372011	2.0490636475853927	1.0	1.0	3.052333319216433E-4	-1.8242365677813058E-4	-1.8242365677813058E-4	4.306370282581266E-4	0.5031639218173408	4386.807467249571	1858.3108447367342	1858.3108447367342	3109.3467859543343	58651.65621731416	-274.898555600439	0.0	-1343.6989424700973	5.606415762920378
91900000	-1637.0892902005082	-4.4864062304024435	-1632.6028839701057	0.3126291969858185	0.3598022674620877	0.9239211554631344	1.0	1.0	2.3843365181286039E-4	-1.6447510389140053E-4	-1.6447510389140053E-4	4.5056712152299227E-4	0.5018069193298429	5605.5813200637485	2046.2624233937386	2046.2624233937383	2966.393153941105	50301.75160230833	-283.37011788743786	0.0	-1349.232766082668	1.2372696209622212
91910000	-1632.6165369022085	-20.73025466975741	-1611.886282232451	0.39749434811039597	0.3805188997967069	0.7130948786852527	1.0	1.0	2.4518314123650383E-4	-1.3278303632733985E-4	-1.3278303632733985E-4	3.096367169843033E-4	0.4819156897870113	5312.335056612246	2278.114771643518	2278.114771643518	4206.5263098207415	41458.958763070645	-279.5140565390412	0.0	-1332.37222569341	-12.641959845131195
91920000	-1605.9192505705075	4.75874304149444	-1610.677993612002	0.25447987929560617	0.34941473068598156	1.7265922465179124	1.0	1.0	2.3983563444454089E-4	-1.3872546434283865E-4	-1.3872546434283865E-4	2.9051382262063204E-4	0.5255522884347231	5760.641325898027	2750.807640197271	2750.8076401972717	4755.73607734448	53576.54331805059	-268.2742572526173	0.0	-1342.4037363593848	12.020769705866716
91930000	-1630.6579402501607	-10.934356088547766	-1619.723584161613	0.2806684225698817	0.38365938741963096	2.82629429631875	1.0	1.0	2.68913967345302E-4	-1.0580014563701686E-4	-1.0580014563701686E-4	3.35148001291865E-4	0.35242058571842244	4246.018017020032	1340.3908805856304	1340.3908805856306	3406.893509659143	47777.35249565418	-269.99748379299274	0.0	-1349.7261003686203	-3.9577040574931885
91940000	-1622.6216847706085	-11.17589050258368	-1611.4457942680249	0.197106355949636	0.34836095211441265	2.1233655179003406	1.0	1.0	3.413567220676704E-4	-1.5249570741975154E-4	-1.5249570741975154E-4	3.78701863115192E-4	0.4241355430294567	3572.06983423636	1438.4014692817502	1438.40146928175	3219.8152910613844	50907.97079234236	-266.3010049247616	0.0	-1345.1447893432633	-5.955388885509614
91950000	-1591.5314960093338	21.55579109698754	-1613.0872871063214	0.2171160465497881	0.38405024012738986	3.0669569476497083	1.0	1.0	2.827772546655375E-4	-1.1837161065832658E-4	-1.1837161065832658E-4	3.358387341059939E-4	0.3841138156531372	4148.425169002081	1462.1772865405544	1462.1772865405544	3492.986845601888	55189.41264088078	-263.1256119509199	0.0	-1349.9616751554015	27.351764756781286
91960000	-1631.0967364714838	12.448484825898788	-1643.5452212973826	0.22176928299229334	0.3274774468503734	0.11818649457562413	1.0	1.0	2.330357143792469E-4	-1.1791604410306586E-4	-1.1791604410306586E-4	3.2444220555996205E-4	0.4288377274774446	5258.17569427284	1911.0438359813058	1911.0438359813058	3776.767351003602	56620.57228577008	-270.3334377319799	0.0	-1373.2117835654026	17.013342630932907
91970000	-1604.4109007800134	7.634233183851415	-1612.0451339638648	0.29294291534909433	0.3583398462274415	0.5404446359566829	1.0	1.0	2.2721529008110547E-4	-8.774414553960228E-5	-8.774414553960228E-5	3.373875077135292E-4	0.3169092192411582	4892.470152471753	1272.3814702444224	1272.3814702444224	3294.858284589779	45462.91320119434	-264.6679353228391	0.0	-1347.3771986410256	10.741063136111206
91980000	-1622.1214951518664	4.6736960355165955	-1626.795191187383	0.18871585788772555	0.384502441884906	-0.0383177357777047	1.0	1.0	2.748290024771571E-4	-1.0855730038185199E-4	-1.0855730038185199E-4	3.8814909779803634E-4	0.33237508652646175	4090.5188690223713	1144.0337955214009	1144.0337955214009	2896.292241215907	56812.9941245456	-257.0451399419645	0.0	-1369.7500512454183	7.193882626595879
91990000	-1644.4175051761035	-6.2609570174440075	-1638.1565481586595	0.239543559675682	0.3657959670259665	4.359227977970754	1.0	1.0	2.4250288646588425E-4	-8.70120810403335E-5	-8.70120810403335E-5	2.883253983594064E-4	0.3290634518801212	4624.40564119822	1395.573059830605	1395.5730598306052	3889.4655918650215	51742.55536168143	-254.46541742203155	0.0	-1383.6911307366279	1.2280210051836924
92000000	-1613.085937073004	6.98443434110541	-1620.0703714141096	0.269534125987832	0.3566824478528729	-0.04505893849416076	1.0	1.0	2.026410016146826E-4	-9.093879839290564E-5	-9.093879839290564E-5	2.82665563197938E-4	0.3799698160749423	5767.53524682602	1855.5239594849756	1855.5239594849759	4134.706421405832	50686.53597719236	-260.90862625001813	0.0	-1359.1617451640914	11.218815574246687
92010000	-1646.6831080740135	-31.84549743414072	-1614.8376106398728	0.6628252903619042	0.4248932529132802	1.9070466202505947	1.0	1.0	2.040831557487067E-4	-8.920639924594895E-5	-8.920639924594895E-5	2.941442560301923E-4	0.36409292773585744	5648.7873575835065	1713.1321450123432	1713.1321450123432	3919.2414145619387	39316.92174006461	-260.7716267287436	0.0	-1354.0659839111293	-27.26484966725954
92020000	-1622.2614845787377	-9.291635539624743	-1612.969849039113	0.2971417576730387	0.3949417727659947	0.13365367029308928	1.0	1.0	2.476029425392113E-4	-1.544576867765263E-4	-1.544576867765263E-4	2.945098525608635E-4	0.5719811432254115	6002.524807413516	3148.0647880199635	3148.0647880199635	5046.496040987463	54277.5349124757	-255.80233083143622	0.0	-1357.1675182076767	-4.669521564195637
92030000	-1554.141681910593	29.842908405321626	-1583.9845903159146	0.44664804265004887	0.28188215524660215	1.067427781587984	1.0	1.0	3.054226379475398E-4	-2.245893926893057E-4	-2.245893926893057E-4	4.418632663868673E-4	0.6113567047980357	5228.244700412593	2657.4019417778063	2657.4019417778068	3613.8425836855645	49654.19381097509	-253.71836273712762	0.0	-1330.266227578787	34.831894903767434
92040000	-1531.572561958872	44.34014181803457	-1575.9127037769065	0.35450077121428236	0.3000750432387049	-0.3312326221484262	1.0	1.0	2.736895906381714E-4	-1.661137031843042E-4	-1.661137031843042E-4	3.13516460637597E-4	0.5670823707057387	5385.730572522372	2853.577920391106	2853.577920391106	4701.566203839594	49471.73202361463	-254.0955708462305	0.0	-1321.817132930676	49.14376220263578
92050000	-1546.3210509737446	36.0128780099022	-1582.3339289836467	0.2507285091956908	0.3060281775812013	6.030630534141954	1.0	1.0	3.1343190990859707E-4	-2.1809421223147407E-4	-2.1809421223147407E-4	3.7403983991220077E-4	0.6369621185145453	5368.663913598225	3130.3470968402435	3130.3470968402444	4498.746936934423	58809.40089890429	-257.85439645675217	0.0	-1324.4795325268947	48.14536325910002
92060000	-1524.3379234515307	53.46050464158751	-1577.7984280931182	0.2632262449038503	0.2940400206589638	-0.4361741581602241	1.0	1.0	2.801336596350807E-4	-1.9202813160871317E-4	-1.9202813160871317E-4	4.215957817140239E-4	0.5587712858256706	5190.253147397708	2364.0526250499524	2364.0526250499524	3448.717163871594	58174.99086131046	-257.88126510400355	0.0	-1319.9171629891148	57.76968214701493
92070000	-1555.4100554727822	38.226746215023944	-1593.6368016878062	0.35608288068994587	0.3185893068554385	2.448671135086274	1.0	1.0	2.6164955102879895E-4	-1.3788337367363372E-4	-1.3788337367363372E-4	2.9782051738243373E-4	0.49394045469855474	5055.278629922425	2340.466259612516	2340.466259612515	4441.303760634395	52488.44340578784	-246.2249305794303	0.0	-1347.4118711083759	49.57429943245495
92080000	-1585.4315149271865	28.499963904201294	-1613.9314788313877	0.20135753623833896	0.32645979928553737	0.015181881424453425	1.0	1.0	3.021166001901187E-4	-1.6907895770342614E-4	-1.6907895770342614E-4	3.175214308474896E-4	0.5459033331996201	4715.14186072242	2510.7951583200766	2510.7951583200766	4486.38261856343	56949.198850953646	-264.36240197123584	0.0	-1349.5690768601519	37.16233577859828
92090000	-1584.3451373808946	15.230379412881515	-1599.5755167937762	0.14172546517568885	0.35561312321844213	3.5397905707721344	1.0	1.0	2.690326045587117E-4	-1.4052777839779679E-4	-1.4052777839779679E-4	3.4551395516920353E-4	0.46092145691367153	4719.719299357946	1919.6089126853747	1919.608912685375	3674.984344034572	59092.21770466407	-253.7365596386058	0.0	-1345.8389571551704	26.220130089964208
92100000	-1600.4426888125952	3.0444970334349035	-1603.4871858460301	0.1381205874851782	0.3897250375588509	5.906867613203916	1.0	1.0	3.4247767411130497E-4	-1.4275206169375775E-4	-1.4275206169375775E-4	3.712829789092797E-4	0.4003259441748085	3477.1493067325423	1336.9054348014572	1336.9054348014572	3207.381094080459	58660.28356309603	-266.7527451314681	0.0	-1336.734440714562	13.7607033789942
92110000	-1658.78750879495	-24.682262321206196	-1634.1052464737438	0.25390136297097243	0.37141891219104073	2.1059246309964132	1.0	1.0	3.307528741170106E-4	-2.019436047842169E-4	-2.019436047842169E-4	3.1439431933038035E-4	0.6262402045181508	4974.15250244247	3195.0268351830223	3195.0268351830223	5232.967440325466	49548.22003190605	-279.9610117451034	0.0	-1354.1442347286404	-14.175981835915833
92120000	-1643.3541051647574	-38.19343550804843	-1605.160669656709	0.19814011298351475	0.3733868445820978	2.57885544748255	1.0	1.0	4.155839755181034E-4	-2.2462437220129017E-4	-2.2462437220129017E-4	4.367235718781887E-4	0.5272591959434132	3332.7701926421305	1714.176793787118	1714.176793787118	3171.4475135607518	54087.771413337476	-263.4415324604175	0.0	-1341.7191371962915	-32.5889151763938
92130000	-1644.440545724722	-19.082670523056365	-1625.3578752016656	0.2971643715230545	0.38769526374128627	-0.28666324492609174	1.0	1.0	2.894783425093427E-4	-1.7827127404819126E-4	-1.7827127404819126E-4	3.2431196262513496E-4	0.5818242862339383	5222.360846783207	2870.6832586732303	2870.6832586732307	4661.4387877511035	50423.34375064102	-251.16231648968827	0.0	-1374.1955587119774	-16.26330949218559
92140000	-1595.8510230681777	8.118767231451862	-1603.9697902996295	1.2660064923325733	0.37942945521839266	0.07982617400474634	1.0	1.0	1.6984566126110177E-4	-8.520039017358048E-5	-8.520039017358048E-5	1.9331508630330866E-4	0.4701987618310797	7558.863820108257	3331.442770750593	3331.4427707505924	6641.179684727643	30625.216975681426	-249.10789660599747	0.0	-1354.861893693632	10.219999089500748
92150000	-1624.996175424401	-9.142428027082119	-1615.8537473973188	0.2521414277970399	0.38884270092199413	0.9202433651268715	1.0	1.0	2.6632942425353176E-4	-1.3801838317367823E-4	-1.3801838317367823E-4	2.7748379654884194E-4	0.507701616817412	5058.678042014954	2516.148953700072	2516.148953700072	4855.327868402876	51482.00042243044	-239.8006402600058	0.0	-1376.053107137313	-5.64750736445389
92160000	-1615.2225187338797	2.0477812379354345	-1617.2702999718151	0.17155241262543414	0.3466494530187583	-0.03368031242581215	1.0	1.0	2.903771376555396E-4	-1.2969708478729038E-4	-1.2969708478729038E-4	3.2694711836914387E-4	0.4209303568914243	4185.3712729250865	1660.3004655877244	1660.3004655877244	3717.2253920449543	53273.01769600214	-253.24549544202577	0.0	-1364.0248045297894	5.387268333744368
92170000	-1585.5441855504553	11.569394771095677	-1597.113580321551	0.1954911787218005	0.34928355959641166	0.09752892583891759	1.0	1.0	3.0367103429447306E-4	-1.8582125344067862E-4	-1.8582125344067862E-4	3.968010692863397E-4	0.5353123759637283	4615.712760483405	2161.5302907770874	2161.5302907770874	3532.3953902219146	55208.721837490135	-245.41442877616728	0.0	-1351.6991515453835	14.949606267115175
92180000	-1598.6736586356192	11.593839845881494	-1610.2674984815008	0.19762482979676715	0.33487258150271815	8.031520052729999	1.0	1.0	3.1969887696021385E-4	-1.3693833366210703E-4	-1.3693833366210703E-4	3.569392474537711E-4	0.40537534534362624	3743.0329197541546	1435.9998081744423	1435.9998081744423	3352.512869926125	61376.46572110498	-250.13016689941293	0.0	-1360.1373315820879	23.329324967580074
92190000	-1635.2332222425118	-11.36681458416503	-1623.8664076583468	0.32339457865716953	0.36909736944261795	-0.6722196451322084	1.0	1.0	2.572931498564843E-4	-1.4040848269865553E-4	-1.4040848269865553E-4	3.318519896173586E-4	0.4805150797627948	5053.426992193857	2138.1339832270055	2138.133983227006	3918.048374187975	52226.552823755614	-257.5981251096704	0.0	-1366.2682825486766	-5.364519588349593
92200000	-1634.7717225928304	8.28594444923332	-1643.0576670420637	0.3561411615379549	0.38152431298698897	1.9537660393908283	1.0	1.0	2.0204808433153264E-4	-8.90906177344554E-5	-8.90906177344554E-5	2.4838140170648475E-4	0.3976903609397205	5879.1491664586865	2108.7610722632385	2108.7610722632385	4782.446746902675	53556.081844024746	-260.1635189550325	0.0	-1382.8941480870312	18.301313069218537
92210000	-1628.1333958213208	-3.1538236739292396	-1624.9795721473915	0.2498319348929362	0.35374265255114656	-0.3606253197301412	1.0	1.0	2.3193528242189233E-4	-1.2212418006650274E-4	-1.2212418006650274E-4	3.2134709133161126E-4	0.44733313093674215	5390.154906395919	2048.4649344336044	2048.464934433604	3890.394947507358	58597.33433835387	-253.8778161937225	0.0	-1371.101755953669	3.287263631098201
92220000	-1641.862594185884	-22.03377837920205	-1619.828815806682	0.3462577241416904	0.35718038502088273	2.5973103252682943	1.0	1.0	2.263920910278175E-4	-1.0801695001121667E-4	-1.0801695001121667E-4	2.665258132188853E-4	0.4397356200418727	5475.994302298416	2219.2979947023127	2219.2979947023127	4651.413630752632	44275.57013538876	-263.2131748400122	0.0	-1356.6156409666698	-12.666574365114116
92230000	-1651.9868419087863	-7.865166025471628	-1644.1216758833148	0.3322938414459111	0.34652698440583857	2.4559813256247183	1.0	1.0	2.6422110273541455E-4	-1.379691170527302E-4	-1.379691170527302E-4	2.792243272915581E-4	0.5079506354334759	5100.781254230911	2520.375974227061	2520.375974227061	4826.707117097847	49862.79834619466	-273.69230899155326	0.0	-1370.4293668917614	0.9722053647851783
92240000	-1623.5803753794296	5.608755823440485	-1629.1891312028702	0.2586519907606206	0.3408516776235009	-0.4857797655256393	1.0	1.0	2.868344204236354E-4	-1.811541933492353E-4	-1.811541933492353E-4	3.3504356927565427E-4	0.5843621997423619	5294.186351847457	2862.505494682081	2862.5054946820815	4532.4101493125745	55878.20502937608	-260.72281209915116	0.0	-1368.4663191037191	10.14692296295631
